,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
2457,600458.SH,20100104,8.5339,8.9854,8.47,8.8495,8.5499,0.29960000000000164,3.5041,42988.1,94794.964
2456,600458.SH,20100105,8.8575,9.0293,8.8056,8.9175,8.8495,0.06799999999999962,0.7684,25837.05,57618.511
2455,600458.SH,20100106,8.9694,8.9694,8.7457,8.8535,8.9175,-0.06400000000000006,-0.7177,39319.87,86960.899
2454,600458.SH,20100107,8.8575,8.8615,8.5579,8.5859,8.8535,-0.26759999999999984,-3.0225,41443.03,90063.404
2453,600458.SH,20100108,8.502,8.6698,8.494,8.6378,8.5859,0.051899999999999835,0.6045,15762.57,33890.142
2452,600458.SH,20100111,8.6378,8.9494,8.47,8.9255,8.6378,0.2876999999999992,3.3307,33776.13,74182.876
2451,600458.SH,20100112,8.9255,9.1612,8.8495,9.0413,8.9255,0.11580000000000013,1.2974,35575.64,80234.535
2450,600458.SH,20100113,8.8535,9.1452,8.7896,8.8895,9.0413,-0.1517999999999997,-1.679,31422.19,70853.87
2449,600458.SH,20100114,8.8895,9.4089,8.8895,9.301,8.8895,0.4115000000000002,4.6291,34675.75,80417.413
2448,600458.SH,20100115,9.3809,9.9882,9.3689,9.6246,9.301,0.323599999999999,3.4792,52013.61,126315.923
2447,600458.SH,20100118,9.6366,10.0561,9.5168,9.8763,9.6246,0.25170000000000137,2.6152,36982.6,90926.235
2446,600458.SH,20100119,9.9482,9.9802,9.6766,9.7725,9.8763,-0.10379999999999967,-1.051,22583.24,55353.686
2445,600458.SH,20100120,9.7165,9.7685,9.1292,9.281,9.7725,-0.49150000000000027,-5.0294,50729.45,118600.636
2444,600458.SH,20100121,9.281,9.3809,9.0293,9.1812,9.281,-0.09980000000000011,-1.0753,32774.24,75446.192
2443,600458.SH,20100122,9.0333,9.277,8.6538,8.9614,9.1812,-0.2198000000000011,-2.394,41805.98,93701.388
2442,600458.SH,20100125,8.8575,9.4169,8.7097,8.8615,8.9614,-0.09989999999999988,-1.1148,44552.11,100866.179
2441,600458.SH,20100126,9.0333,9.1891,8.49,8.506,8.8615,-0.35549999999999926,-4.0117,40148.13,88465.078
2440,600458.SH,20100127,8.478,8.9295,8.3541,8.8655,8.506,0.3595000000000006,4.2264,51135.96,111810.794
2439,600458.SH,20100128,8.8855,9.2291,8.7497,9.2291,8.8655,0.3635999999999999,4.1013,38395.44,87245.512
2438,600458.SH,20100129,9.1252,9.3809,9.1092,9.1692,9.2291,-0.05990000000000073,-0.649,37331.52,86638.68
2437,600458.SH,20100201,9.1732,9.4608,8.8336,9.4408,9.1692,0.2715999999999994,2.9621,41486.15,94702.116
2436,600458.SH,20100202,9.3849,9.5887,9.297,9.3889,9.4408,-0.051899999999999835,-0.5497,21054.08,49668.676
2435,600458.SH,20100203,9.3649,9.5208,8.7097,9.1052,9.3889,-0.2836999999999996,-3.0217,52391.58,117956.402
2434,600458.SH,20100204,9.0054,9.1852,8.7896,8.8615,9.1052,-0.24370000000000047,-2.6765,36169.19,81053.331
2433,600458.SH,20100205,8.6897,8.8895,8.5299,8.6937,8.8615,-0.16779999999999973,-1.8936,25865.8,55993.439
2432,600458.SH,20100208,8.6777,8.8735,8.5459,8.8695,8.6937,0.17580000000000062,2.0222,14461.51,31536.123
2431,600458.SH,20100209,8.8136,8.9454,8.7097,8.8575,8.8695,-0.012000000000000455,-0.1353,20328.12,45018.457
2430,600458.SH,20100210,8.9414,8.9894,8.7936,8.9534,8.8575,0.09590000000000032,1.0827,11124.92,24816.43
2429,600458.SH,20100211,8.9574,9.2051,8.9095,9.0453,8.9534,0.09189999999999898,1.0264,10749.53,24461.46
2428,600458.SH,20100212,9.0493,9.1971,8.9694,9.1612,9.0453,0.11589999999999989,1.2813,11973.44,27420.813
2427,600458.SH,20100222,9.1572,9.2011,8.9534,9.0293,9.1612,-0.1318999999999999,-1.4398,11078.2,25099.821
2426,600458.SH,20100223,9.0853,9.1252,8.8775,9.1092,9.0293,0.0799000000000003,0.8849,15549.1,34965.472
2425,600458.SH,20100224,9.0493,9.8883,8.9934,9.6446,9.1092,0.535400000000001,5.8776,38738.21,91434.638
2424,600458.SH,20100225,9.5927,9.8284,9.5447,9.7884,9.6446,0.14379999999999882,1.491,40285.2,98207.683
2423,600458.SH,20100226,9.7884,9.7884,9.5008,9.5128,9.7884,-0.27559999999999896,-2.8156,24464.31,58639.856
2422,600458.SH,20100301,9.4608,9.5727,9.345,9.3809,9.5128,-0.1318999999999999,-1.3866,33268.86,78578.94
2421,600458.SH,20100302,9.4289,9.6486,9.3969,9.6406,9.3809,0.2596999999999987,2.7684,37075.48,88938.859
2420,600458.SH,20100303,9.7685,9.9123,9.6326,9.6886,9.6406,0.04800000000000004,0.4979,46394.23,113287.481
