,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
318,603026.SH,20190102,19.25,19.37,18.71,18.83,19.3,-0.47,-2.4352,28068.0,52817.387
317,603026.SH,20190103,18.84,19.19,18.72,19.19,18.83,0.36,1.9118,13828.24,26217.19
316,603026.SH,20190104,18.9,19.68,18.76,19.62,19.19,0.43,2.2408,19649.93,38175.341
315,603026.SH,20190107,19.63,19.85,19.53,19.7,19.62,0.08,0.4077,17035.85,33493.472
314,603026.SH,20190108,19.71,20.03,19.55,19.92,19.7,0.22,1.1168,16255.26,32327.926
313,603026.SH,20190109,19.8,20.16,19.59,19.75,19.92,-0.17,-0.8534,27375.57,54409.534
312,603026.SH,20190110,19.69,19.74,19.37,19.72,19.75,-0.03,-0.1519,21764.34,42520.523
311,603026.SH,20190111,19.73,20.15,19.51,19.89,19.72,0.17,0.8621,25631.34,50902.385
310,603026.SH,20190114,19.88,20.11,19.57,19.72,19.89,-0.17,-0.8547,17404.29,34402.25
309,603026.SH,20190115,19.75,19.85,19.5,19.82,19.72,0.1,0.5071,17677.23,34792.487
308,603026.SH,20190116,19.69,19.94,19.67,19.72,19.82,-0.1,-0.5045,12253.78,24231.323
307,603026.SH,20190117,19.7,19.7,19.32,19.39,19.72,-0.33,-1.6734,14549.51,28330.657
306,603026.SH,20190118,19.39,19.59,19.18,19.43,19.39,0.04,0.2063,9610.21,18645.266
305,603026.SH,20190121,19.49,19.9,19.35,19.79,19.43,0.36,1.8528,14871.74,29220.662
304,603026.SH,20190122,19.83,19.93,19.63,19.82,19.79,0.03,0.1516,13096.35,25932.275
303,603026.SH,20190123,19.7,20.58,19.53,20.41,19.82,0.59,2.9768,38540.42,78475.858
302,603026.SH,20190124,20.26,20.33,19.88,19.88,20.41,-0.53,-2.5968,25402.0,51008.343
301,603026.SH,20190125,19.9,20.58,19.55,20.29,19.88,0.41,2.0624,41468.38,83808.096
300,603026.SH,20190128,20.29,20.35,19.8,19.86,20.29,-0.43,-2.1193,20268.25,40571.755
299,603026.SH,20190129,19.68,19.89,19.29,19.7,19.86,-0.16,-0.8056,10518.0,20604.772
298,603026.SH,20190130,19.45,19.78,19.3,19.45,19.7,-0.25,-1.269,11621.0,22647.977
297,603026.SH,20190131,19.5,19.66,19.35,19.55,19.45,0.1,0.5141,10848.0,21171.137
296,603026.SH,20190201,19.59,20.22,19.5,20.13,19.55,0.58,2.9668,17977.13,35917.182
295,603026.SH,20190211,20.15,20.58,20.0,20.47,20.13,0.34,1.689,23586.06,48032.675
294,603026.SH,20190212,20.36,20.56,20.3,20.48,20.47,0.01,0.0489,20101.88,41088.477
293,603026.SH,20190213,20.5,21.25,20.36,20.94,20.48,0.46,2.2461,32715.42,68537.386
292,603026.SH,20190214,20.83,21.75,20.77,21.69,20.94,0.75,3.5817,48836.33,104215.515
291,603026.SH,20190215,21.6,22.18,21.52,21.56,21.69,-0.13,-0.5994,47637.61,104157.695
290,603026.SH,20190218,21.65,22.3,21.65,21.91,21.56,0.35,1.6234,33189.63,73059.903
289,603026.SH,20190219,22.15,23.14,22.0,22.48,21.91,0.57,2.6016,56137.28,126888.402
288,603026.SH,20190220,22.52,23.36,22.5,23.0,22.48,0.52,2.3132,44555.62,102564.606
