,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
318,300177.SZ,20190102,10.04,11.2,9.8,10.85,10.23,0.62,6.0606,285237.22,295621.919
317,300177.SZ,20190103,10.6,11.29,10.59,10.76,10.85,-0.09,-0.8295,239390.54,262714.674
316,300177.SZ,20190104,10.57,11.17,10.57,11.05,10.76,0.29,2.6952,199729.89,218846.01
315,300177.SZ,20190107,11.05,11.55,10.95,11.39,11.05,0.34,3.0769,216009.19,244430.257
314,300177.SZ,20190108,11.3,11.31,11.07,11.08,11.39,-0.31,-2.7217,130092.47,145293.161
313,300177.SZ,20190109,11.09,11.26,10.93,10.95,11.08,-0.13,-1.1733,151371.08,167829.586
312,300177.SZ,20190110,11.03,11.08,10.8,10.93,10.95,-0.02,-0.1826,100102.08,109526.503
311,300177.SZ,20190111,10.96,11.41,10.91,11.39,10.93,0.46,4.2086,188430.95,210807.105
310,300177.SZ,20190114,11.29,11.32,10.92,10.96,11.39,-0.43,-3.7752,121173.3,134162.525
309,300177.SZ,20190115,10.95,11.16,10.86,11.11,10.96,0.15,1.3686,90160.2,99623.151
308,300177.SZ,20190116,11.11,11.14,10.91,10.91,11.11,-0.2,-1.8002,81728.0,89985.892
307,300177.SZ,20190117,10.89,10.97,10.7,10.76,10.91,-0.15,-1.3749,71227.65,77167.873
306,300177.SZ,20190118,10.8,10.92,10.7,10.9,10.76,0.14,1.3011,59776.37,64743.954
305,300177.SZ,20190121,10.92,11.11,10.76,11.08,10.9,0.18,1.6514,89410.47,98447.408
304,300177.SZ,20190122,11.0,11.07,10.84,10.9,11.08,-0.18,-1.6245,50642.16,55467.115
303,300177.SZ,20190123,10.87,10.94,10.81,10.93,10.9,0.03,0.2752,41019.13,44600.454
302,300177.SZ,20190124,10.9,11.23,10.88,11.14,10.93,0.21,1.9213,97762.49,108709.491
301,300177.SZ,20190125,11.18,11.18,10.93,10.93,11.14,-0.21,-1.8851,69597.11,77004.046
300,300177.SZ,20190128,10.96,11.06,10.75,10.77,10.93,-0.16,-1.4639,62947.87,68431.948
299,300177.SZ,20190129,10.73,10.73,10.02,10.27,10.77,-0.5,-4.6425,102824.6,106109.344
298,300177.SZ,20190130,10.3,10.39,10.24,10.26,10.27,-0.01,-0.0974,41813.02,43117.197
