,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
308,600766.SH,20190102,7.85,8.02,7.66,7.9,7.96,-0.06,-0.7538,152952.1,119717.784
307,600766.SH,20190103,7.9,8.69,7.76,8.53,7.9,0.63,7.9747,392383.65,322803.248
306,600766.SH,20190104,8.52,8.73,8.26,8.51,8.53,-0.02,-0.2345,348902.38,295783.006
305,600766.SH,20190107,8.28,8.64,8.22,8.6,8.51,0.09,1.0576,284370.3,240065.796
304,600766.SH,20190108,8.51,8.64,8.22,8.27,8.6,-0.33,-3.8372,233282.98,196189.3
303,600766.SH,20190109,8.18,8.64,8.15,8.63,8.27,0.36,4.3531,268039.69,224533.413
302,600766.SH,20190110,8.51,9.44,8.47,9.04,8.63,0.41,4.7509,501218.37,449098.779
301,600766.SH,20190111,8.88,9.28,8.71,9.06,9.04,0.02,0.2212,357651.21,321006.397
300,600766.SH,20190114,8.89,9.42,8.88,9.05,9.06,-0.01,-0.1104,371223.23,339441.395
299,600766.SH,20190115,8.96,9.19,8.82,9.14,9.05,0.09,0.9945,287768.04,260441.886
298,600766.SH,20190116,9.04,9.12,8.85,9.06,9.14,-0.08,-0.8753,276065.6,248138.794
297,600766.SH,20190117,9.0,9.14,8.91,9.02,9.06,-0.04,-0.4415,230076.21,207902.792
296,600766.SH,20190118,8.9,9.03,8.63,8.7,9.02,-0.32,-3.5477,268290.2,235994.216
295,600766.SH,20190121,8.55,8.75,8.53,8.7,8.7,0.0,0.0,158726.59,137448.588
294,600766.SH,20190122,8.67,8.84,8.55,8.67,8.7,-0.03,-0.3448,206080.89,179099.81
293,600766.SH,20190123,8.72,8.75,8.47,8.53,8.67,-0.14,-1.6148,172962.39,149413.768
292,600766.SH,20190124,8.49,8.56,8.41,8.47,8.53,-0.06,-0.7034,143732.21,121960.924
291,600766.SH,20190125,8.45,8.65,8.36,8.61,8.47,0.14,1.6529,164744.56,140142.418
290,600766.SH,20190128,8.68,9.03,8.52,8.75,8.61,0.14,1.626,316007.97,278792.501
289,600766.SH,20190129,8.79,8.9,7.88,7.9,8.75,-0.85,-9.7143,313261.58,256202.301
288,600766.SH,20190130,7.83,7.98,7.22,7.35,7.9,-0.55,-6.962,230400.09,173173.881
287,600766.SH,20190131,7.27,7.37,6.62,6.62,7.35,-0.73,-9.932,234956.75,160974.052
286,600766.SH,20190201,6.6,6.74,6.47,6.7,6.62,0.08,1.2085,130744.68,86942.125
285,600766.SH,20190211,6.7,6.92,6.63,6.87,6.7,0.17,2.5373,117975.68,79923.814
284,600766.SH,20190212,6.84,7.56,6.79,7.56,6.87,0.69,10.0437,215757.57,154863.475
283,600766.SH,20190213,7.51,7.77,7.41,7.66,7.56,0.1,1.3228,228154.93,173785.088
282,600766.SH,20190214,7.55,7.92,7.55,7.68,7.66,0.02,0.2611,186346.7,144057.244
281,600766.SH,20190215,7.68,7.88,7.59,7.79,7.68,0.11,1.4323,182918.68,141969.511
280,600766.SH,20190218,7.73,7.98,7.72,7.96,7.79,0.17,2.1823,189264.97,149384.42
279,600766.SH,20190219,7.93,8.7,7.9,8.49,7.96,0.53,6.6583,312419.83,260149.29
278,600766.SH,20190220,8.55,8.82,8.11,8.26,8.49,-0.23,-2.7091,360531.45,304291.121
277,600766.SH,20190221,8.22,8.8,8.05,8.7,8.26,0.44,5.3269,397953.58,336209.102
276,600766.SH,20190222,8.4,8.69,8.35,8.55,8.7,-0.15,-1.7241,287615.34,244766.258
275,600766.SH,20190225,8.45,8.99,8.41,8.89,8.55,0.34,3.9766,339745.6,298338.648
274,600766.SH,20190226,8.82,9.39,8.79,9.19,8.89,0.3,3.3746,424780.02,387638.737
273,600766.SH,20190227,9.07,9.4,8.42,8.74,9.19,-0.45,-4.8966,380258.41,344710.413
272,600766.SH,20190228,8.54,9.05,8.42,8.86,8.74,0.12,1.373,289309.56,251067.505
271,600766.SH,20190301,8.66,8.92,8.61,8.74,8.86,-0.12,-1.3544,196919.0,172032.215
270,600766.SH,20190304,8.56,9.61,8.53,9.61,8.74,0.87,9.9542,474130.17,435165.982
269,600766.SH,20190305,9.5,10.19,9.41,9.84,9.61,0.23,2.3933,449058.22,435879.0
268,600766.SH,20190306,9.71,10.82,9.71,10.65,9.84,0.81,8.2317,469727.92,485515.78
267,600766.SH,20190307,10.4,11.65,10.38,11.51,10.65,0.86,8.0751,452402.95,499445.027
266,600766.SH,20190308,11.3,11.36,10.36,10.36,11.51,-1.15,-9.9913,348829.11,375734.553
265,600766.SH,20190311,10.12,10.45,9.77,10.34,10.36,-0.02,-0.1931,271456.44,274903.558
264,600766.SH,20190312,10.27,10.81,10.23,10.53,10.34,0.19,1.8375,312652.85,329557.471
263,600766.SH,20190313,10.5,10.81,9.96,10.07,10.53,-0.46,-4.3685,259292.08,269149.64
262,600766.SH,20190314,9.8,9.97,9.35,9.59,10.07,-0.48,-4.7666,213614.73,206220.943
261,600766.SH,20190315,9.62,9.8,9.46,9.72,9.59,0.13,1.3556,154918.64,149459.79
260,600766.SH,20190318,9.7,10.16,9.6,10.05,9.72,0.33,3.3951,195950.01,194290.471
259,600766.SH,20190319,10.05,10.55,9.93,10.48,10.05,0.43,4.2786,258335.68,267008.794
258,600766.SH,20190320,10.36,10.46,9.85,10.09,10.48,-0.39,-3.7214,226742.54,230407.256
257,600766.SH,20190321,10.29,10.82,10.21,10.53,10.09,0.44,4.3608,357977.21,377037.984
256,600766.SH,20190322,10.34,10.46,10.02,10.16,10.53,-0.37,-3.5138,235933.75,240526.143
