,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
318,002270.SZ,20190102,4.79,5.09,4.66,4.68,4.63,0.05,1.0799,293668.53,143464.381
317,002270.SZ,20190103,4.56,4.95,4.52,4.86,4.68,0.18,3.8462,202999.76,95614.141
316,002270.SZ,20190104,4.7,5.05,4.62,4.77,4.86,-0.09,-1.8519,189051.61,90848.196
315,002270.SZ,20190107,4.77,4.94,4.68,4.94,4.77,0.17,3.5639,151187.77,72708.518
314,002270.SZ,20190108,4.83,4.88,4.7,4.72,4.94,-0.22,-4.4534,102265.0,48883.736
313,002270.SZ,20190109,4.74,4.79,4.61,4.66,4.72,-0.06,-1.2712,77716.84,36566.414
312,002270.SZ,20190110,4.65,5.1,4.65,4.91,4.66,0.25,5.3648,192058.67,94549.355
311,002270.SZ,20190111,4.87,4.89,4.67,4.77,4.91,-0.14,-2.8513,102667.3,48828.189
310,002270.SZ,20190114,5.25,5.25,5.25,5.25,4.77,0.48,10.0629,30897.65,16221.266
309,002270.SZ,20190115,5.6,5.78,5.55,5.78,5.25,0.53,10.0952,388042.29,223476.974
308,002270.SZ,20190116,6.0,6.36,5.89,6.36,5.78,0.58,10.0346,622849.91,382226.298
307,002270.SZ,20190117,6.31,6.7,5.8,5.92,6.36,-0.44,-6.9182,723449.35,444085.319
306,002270.SZ,20190118,5.88,6.39,5.81,5.93,5.92,0.01,0.1689,614115.62,374035.542
305,002270.SZ,20190121,6.06,6.24,5.35,5.53,5.93,-0.4,-6.7454,639564.0,365165.404
304,002270.SZ,20190122,5.35,5.65,5.13,5.58,5.53,0.05,0.9042,492009.79,263250.951
303,002270.SZ,20190123,5.6,5.6,5.17,5.25,5.58,-0.33,-5.914,415145.0,219556.368
302,002270.SZ,20190124,5.23,5.24,5.0,5.0,5.25,-0.25,-4.7619,333568.8,168965.979
301,002270.SZ,20190125,5.04,5.04,4.84,4.88,5.0,-0.12,-2.4,227758.56,112625.84
300,002270.SZ,20190128,4.82,4.87,4.72,4.77,4.88,-0.11,-2.2541,163760.05,78420.912
299,002270.SZ,20190129,4.75,4.77,4.41,4.57,4.77,-0.2,-4.1929,166251.38,75783.635
298,002270.SZ,20190130,4.51,4.56,4.27,4.31,4.57,-0.26,-5.6893,166822.2,73542.002
297,002270.SZ,20190131,4.36,4.38,3.9,4.06,4.31,-0.25,-5.8005,175510.52,73221.488
296,002270.SZ,20190201,4.11,4.25,4.08,4.18,4.06,0.12,2.9557,122949.56,51495.881
295,002270.SZ,20190211,4.23,4.39,4.23,4.37,4.18,0.19,4.5455,144488.92,62578.784
294,002270.SZ,20190212,4.41,4.47,4.33,4.45,4.37,0.08,1.8307,179415.43,79096.324
293,002270.SZ,20190213,4.46,4.54,4.38,4.51,4.45,0.06,1.3483,155437.52,69500.621
292,002270.SZ,20190214,4.5,4.66,4.47,4.6,4.51,0.09,1.9956,203770.22,92997.926
291,002270.SZ,20190215,4.61,4.67,4.53,4.62,4.6,0.02,0.4348,152325.7,69907.01
290,002270.SZ,20190218,4.67,4.86,4.6,4.78,4.62,0.16,3.4632,204185.63,96332.418
289,002270.SZ,20190219,4.76,4.83,4.67,4.82,4.78,0.04,0.8368,202936.63,96693.881
288,002270.SZ,20190220,4.8,5.3,4.76,5.3,4.82,0.48,9.9585,346262.66,173765.084
287,002270.SZ,20190221,5.4,5.54,5.06,5.12,5.3,-0.18,-3.3962,471332.51,250014.463
286,002270.SZ,20190222,5.0,5.21,4.95,5.12,5.12,0.0,0.0,252075.24,128352.839
285,002270.SZ,20190225,5.14,5.34,5.1,5.29,5.12,0.17,3.3203,311330.11,162831.499
284,002270.SZ,20190226,5.3,5.34,5.11,5.16,5.29,-0.13,-2.4575,269313.12,140365.461
283,002270.SZ,20190227,5.1,5.27,5.1,5.25,5.16,0.09,1.7442,184938.25,96066.208
282,002270.SZ,20190228,5.27,5.32,5.21,5.29,5.25,0.04,0.7619,164839.01,86762.549
281,002270.SZ,20190301,5.28,5.3,5.13,5.23,5.29,-0.06,-1.1342,120464.21,62724.752
280,002270.SZ,20190304,5.24,5.49,5.23,5.32,5.23,0.09,1.7208,256896.03,136948.677
279,002270.SZ,20190305,5.25,5.48,5.21,5.48,5.32,0.16,3.0075,256722.06,137718.33
278,002270.SZ,20190306,5.52,5.66,5.39,5.59,5.48,0.11,2.0073,272020.22,150298.288
277,002270.SZ,20190307,5.53,5.85,5.48,5.67,5.59,0.08,1.4311,272073.82,153302.039
276,002270.SZ,20190308,5.52,5.56,5.1,5.11,5.67,-0.56,-9.8765,255124.08,137427.465
275,002270.SZ,20190311,5.23,5.62,5.1,5.62,5.11,0.51,9.9804,198048.62,106782.089
274,002270.SZ,20190312,5.82,5.91,5.48,5.63,5.62,0.01,0.1779,366308.12,209450.969
273,002270.SZ,20190313,5.66,5.83,5.51,5.56,5.63,-0.07,-1.2433,241855.05,138068.437
272,002270.SZ,20190314,5.57,5.57,5.14,5.24,5.56,-0.32,-5.7554,178837.21,94883.773
271,002270.SZ,20190315,5.24,5.39,5.19,5.28,5.24,0.04,0.7634,126234.75,66968.216
270,002270.SZ,20190318,5.3,5.44,5.28,5.43,5.28,0.15,2.8409,108539.37,58396.811
269,002270.SZ,20190319,5.49,5.59,5.37,5.56,5.43,0.13,2.3941,164547.07,90615.014
268,002270.SZ,20190320,5.6,5.6,5.28,5.48,5.56,-0.08,-1.4388,149175.49,80973.561
267,002270.SZ,20190321,5.52,5.58,5.42,5.52,5.48,0.04,0.7299,142245.69,78475.529
266,002270.SZ,20190322,5.51,6.07,5.47,5.8,5.52,0.28,5.0725,309430.65,178870.101
265,002270.SZ,20190325,5.51,5.69,5.48,5.57,5.8,-0.23,-3.9655,196855.14,109457.478
264,002270.SZ,20190326,5.55,5.64,5.29,5.31,5.57,-0.26,-4.6679,127879.75,69346.933
263,002270.SZ,20190327,5.31,5.36,5.15,5.35,5.31,0.04,0.7533,97294.27,51199.373
262,002270.SZ,20190328,5.38,5.48,5.24,5.33,5.35,-0.02,-0.3738,95187.07,51245.492
261,002270.SZ,20190329,5.3,5.43,5.22,5.42,5.33,0.09,1.6886,86788.04,46579.832
260,002270.SZ,20190401,5.42,5.65,5.42,5.61,5.42,0.19,3.5055,150176.54,83192.345
259,002270.SZ,20190402,5.66,5.99,5.54,5.85,5.61,0.24,4.2781,223188.94,127725.054
258,002270.SZ,20190403,5.69,5.84,5.62,5.78,5.85,-0.07,-1.1966,154038.21,88554.565
257,002270.SZ,20190404,5.79,5.98,5.73,5.88,5.78,0.1,1.7301,191576.15,112446.95
256,002270.SZ,20190408,5.8,5.98,5.62,5.76,5.88,-0.12,-2.0408,151287.74,87762.103
255,002270.SZ,20190409,5.69,5.84,5.64,5.77,5.76,0.01,0.1736,101127.64,58168.068
254,002270.SZ,20190410,5.71,6.02,5.65,5.96,5.77,0.19,3.2929,207104.16,122024.33
253,002270.SZ,20190411,5.94,6.19,5.87,5.95,5.96,-0.01,-0.1678,239989.49,144937.852
252,002270.SZ,20190412,5.9,6.25,5.79,6.14,5.95,0.19,3.1933,193153.88,116185.136
