,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
318,600683.SH,20190102,4.23,4.28,4.1,4.24,4.17,0.07,1.6787,22687.66,9506.189
317,600683.SH,20190103,4.23,4.24,4.16,4.17,4.24,-0.07,-1.6509,17181.69,7197.142
316,600683.SH,20190104,4.27,4.44,4.22,4.34,4.17,0.17,4.0767,74255.6,32068.202
315,600683.SH,20190107,4.31,4.38,4.27,4.38,4.34,0.04,0.9217,58580.61,25402.591
314,600683.SH,20190108,4.35,4.35,4.28,4.28,4.38,-0.1,-2.2831,36584.68,15775.689
313,600683.SH,20190109,4.3,4.35,4.27,4.31,4.28,0.03,0.7009,30306.0,13093.695
312,600683.SH,20190110,4.35,4.36,4.24,4.29,4.31,-0.02,-0.464,28405.54,12195.232
311,600683.SH,20190111,4.28,4.32,4.22,4.29,4.29,0.0,0.0,28674.11,12262.093
310,600683.SH,20190114,4.33,4.38,4.25,4.32,4.29,0.03,0.6993,26852.61,11582.223
309,600683.SH,20190115,4.31,4.32,4.22,4.31,4.32,-0.01,-0.2315,26187.79,11186.275
308,600683.SH,20190116,4.31,4.44,4.27,4.37,4.31,0.06,1.3921,56180.46,24528.787
307,600683.SH,20190117,4.36,4.4,4.32,4.34,4.37,-0.03,-0.6865,27174.0,11823.62
306,600683.SH,20190118,4.32,4.38,4.28,4.37,4.34,0.03,0.6912,24567.26,10656.571
305,600683.SH,20190121,4.37,4.47,4.37,4.41,4.37,0.04,0.9153,33697.65,14863.492
304,600683.SH,20190122,4.39,4.4,4.27,4.27,4.41,-0.14,-3.1746,37445.04,16175.865
303,600683.SH,20190123,4.27,4.31,4.22,4.26,4.27,-0.01,-0.2342,16543.01,7043.334
302,600683.SH,20190124,4.26,4.32,4.23,4.28,4.26,0.02,0.4695,19252.0,8233.13
301,600683.SH,20190125,4.31,4.31,4.23,4.25,4.28,-0.03,-0.7009,15975.0,6827.603
300,600683.SH,20190128,4.29,4.29,4.2,4.2,4.25,-0.05,-1.1765,18610.4,7876.372
299,600683.SH,20190129,4.23,4.25,3.78,4.18,4.2,-0.02,-0.4762,28362.0,11661.968
298,600683.SH,20190130,4.13,4.26,4.04,4.09,4.18,-0.09,-2.1531,24599.01,10154.719
297,600683.SH,20190131,4.1,4.18,4.02,4.06,4.09,-0.03,-0.7335,17147.0,7031.437
296,600683.SH,20190201,4.09,4.25,4.07,4.2,4.06,0.14,3.4483,24094.0,10064.02
295,600683.SH,20190211,4.21,4.26,4.18,4.25,4.2,0.05,1.1905,19734.0,8317.235
294,600683.SH,20190212,4.22,4.34,4.22,4.31,4.25,0.06,1.4118,32938.0,14182.79
293,600683.SH,20190213,4.35,4.45,4.34,4.44,4.31,0.13,3.0162,45891.93,20173.771
292,600683.SH,20190214,4.44,4.54,4.37,4.49,4.44,0.05,1.1261,47249.66,21096.098
291,600683.SH,20190215,4.48,4.6,4.41,4.46,4.49,-0.03,-0.6682,45205.0,20212.306
290,600683.SH,20190218,4.5,4.64,4.48,4.61,4.46,0.15,3.3632,63380.33,28959.261
289,600683.SH,20190219,4.6,4.68,4.54,4.6,4.61,-0.01,-0.2169,52425.07,24059.836
288,600683.SH,20190220,4.63,4.71,4.57,4.67,4.6,0.07,1.5217,57424.33,26618.482
287,600683.SH,20190221,4.69,4.71,4.61,4.63,4.67,-0.04,-0.8565,39338.0,18344.331
286,600683.SH,20190222,4.64,4.69,4.57,4.66,4.63,0.03,0.6479,41546.96,19221.646
285,600683.SH,20190225,4.68,4.95,4.68,4.9,4.66,0.24,5.1502,81453.64,39266.486
284,600683.SH,20190226,4.92,4.94,4.82,4.87,4.9,-0.03,-0.6122,57175.66,27953.608
283,600683.SH,20190227,4.87,4.98,4.82,4.89,4.87,0.02,0.4107,60562.77,29756.562
282,600683.SH,20190228,5.11,5.34,5.07,5.14,4.89,0.25,5.1125,205809.9,106768.966
281,600683.SH,20190301,5.13,5.17,4.94,5.08,5.14,-0.06,-1.1673,101715.82,51154.791
280,600683.SH,20190304,5.06,5.26,5.06,5.14,5.08,0.06,1.1811,110599.73,56724.415
279,600683.SH,20190305,5.11,5.23,5.05,5.21,5.14,0.07,1.3619,87056.47,45041.805
278,600683.SH,20190306,5.21,5.23,5.1,5.19,5.21,-0.02,-0.3839,102856.93,53148.53
277,600683.SH,20190307,5.2,5.35,5.16,5.27,5.19,0.08,1.5414,106585.46,55963.941
276,600683.SH,20190308,5.23,5.23,4.84,4.88,5.27,-0.39,-7.4004,96394.61,48856.198
275,600683.SH,20190311,4.84,5.13,4.84,5.11,4.88,0.23,4.7131,60196.06,30069.776
274,600683.SH,20190312,5.23,5.37,5.14,5.26,5.11,0.15,2.9354,120702.98,63414.092
273,600683.SH,20190313,5.27,5.63,5.15,5.42,5.26,0.16,3.0418,168945.34,91046.292
272,600683.SH,20190314,5.25,5.42,5.03,5.08,5.42,-0.34,-6.2731,92255.67,47758.551
271,600683.SH,20190315,5.14,5.26,5.07,5.17,5.08,0.09,1.7717,58706.44,30285.04
270,600683.SH,20190318,5.25,5.33,5.12,5.29,5.17,0.12,2.3211,71522.5,37554.261
269,600683.SH,20190319,5.28,5.47,5.25,5.39,5.29,0.1,1.8904,112553.72,60267.379
268,600683.SH,20190320,5.36,5.45,5.21,5.34,5.39,-0.05,-0.9276,75344.7,40021.22
267,600683.SH,20190321,5.37,5.49,5.32,5.39,5.34,0.05,0.9363,78857.01,42545.433
266,600683.SH,20190322,5.44,5.93,5.36,5.93,5.39,0.54,10.0186,175235.26,98669.704
265,600683.SH,20190325,5.82,6.17,5.69,5.75,5.93,-0.18,-3.0354,195859.72,115988.532
264,600683.SH,20190326,5.75,5.93,5.47,5.56,5.75,-0.19,-3.3043,132183.16,75026.334
263,600683.SH,20190327,5.63,5.69,5.37,5.46,5.56,-0.1,-1.7986,93379.93,51225.523
262,600683.SH,20190328,5.43,5.58,5.33,5.33,5.46,-0.13,-2.381,69604.0,37955.779
261,600683.SH,20190329,5.33,5.55,5.23,5.5,5.33,0.17,3.1895,69571.14,37698.217
260,600683.SH,20190401,5.67,5.89,5.59,5.71,5.5,0.21,3.8182,109631.79,62802.551
259,600683.SH,20190402,5.75,5.75,5.61,5.66,5.71,-0.05,-0.8757,102771.84,58180.243
258,600683.SH,20190403,5.61,5.72,5.6,5.69,5.66,0.03,0.53,61233.49,34662.771
