,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
318,601799.SH,20190102,47.0,47.74,46.1,47.0,47.5,-0.5,-1.0526,12293.67,57408.895
317,601799.SH,20190103,47.14,47.14,44.9,46.41,47.0,-0.59,-1.2553,17945.34,82567.705
316,601799.SH,20190104,45.45,45.71,44.2,44.89,46.41,-1.52,-3.2752,19105.38,85644.226
315,601799.SH,20190107,45.2,47.78,44.95,46.3,44.89,1.41,3.141,13943.55,64357.45
314,601799.SH,20190108,46.24,47.07,45.4,45.78,46.3,-0.52,-1.1231,12168.6,56231.621
313,601799.SH,20190109,46.4,50.34,46.4,48.81,45.78,3.03,6.6186,27354.39,134094.602
312,601799.SH,20190110,48.79,50.08,48.09,49.8,48.81,0.99,2.0283,14103.83,69762.344
311,601799.SH,20190111,49.8,51.14,49.32,49.73,49.8,-0.07,-0.1406,10414.25,52245.031
310,601799.SH,20190114,50.4,51.51,50.11,51.15,49.73,1.42,2.8554,14672.8,74930.452
309,601799.SH,20190115,50.1,52.4,50.1,51.99,51.15,0.84,1.6422,10428.22,53667.861
308,601799.SH,20190116,52.31,52.5,51.4,52.2,51.99,0.21,0.4039,8867.95,46122.399
307,601799.SH,20190117,51.26,52.47,50.93,51.06,52.2,-1.14,-2.1839,10271.33,52645.552
306,601799.SH,20190118,51.58,52.3,51.21,52.11,51.06,1.05,2.0564,6577.2,34131.581
305,601799.SH,20190121,52.11,54.17,52.11,53.62,52.11,1.51,2.8977,8094.87,43074.702
304,601799.SH,20190122,54.11,54.11,51.39,52.74,53.62,-0.88,-1.6412,12116.12,63020.75
303,601799.SH,20190123,51.95,52.98,51.73,52.15,52.74,-0.59,-1.1187,7922.6,41432.952
302,601799.SH,20190124,52.6,53.71,52.0,53.45,52.15,1.3,2.4928,8943.66,47441.426
301,601799.SH,20190125,53.25,54.04,52.52,53.36,53.45,-0.09,-0.1684,7476.06,39950.348
300,601799.SH,20190128,53.29,53.5,51.88,52.4,53.36,-0.96,-1.7991,6194.71,32607.096
299,601799.SH,20190129,52.4,53.46,51.84,52.29,52.4,-0.11,-0.2099,6684.21,35089.201
298,601799.SH,20190130,52.37,53.2,51.98,52.05,52.29,-0.24,-0.459,4191.16,21986.432
297,601799.SH,20190131,52.05,53.5,51.51,51.87,52.05,-0.18,-0.3458,5316.13,27763.321
296,601799.SH,20190201,52.56,52.56,51.33,51.95,51.87,0.08,0.1542,8003.77,41534.553
295,601799.SH,20190211,52.0,54.72,52.0,54.38,51.95,2.43,4.6776,7243.52,38794.283
294,601799.SH,20190212,54.34,54.34,52.24,53.6,54.38,-0.78,-1.4344,10135.54,53827.807
293,601799.SH,20190213,53.09,55.36,51.99,54.45,53.6,0.85,1.5858,21981.49,116105.335
292,601799.SH,20190214,53.51,53.81,52.46,53.17,54.45,-1.28,-2.3508,11771.75,62470.996
291,601799.SH,20190215,53.06,53.33,52.42,52.98,53.17,-0.19,-0.3573,5654.13,29891.786
290,601799.SH,20190218,52.97,55.25,52.87,55.0,52.98,2.02,3.8128,19445.09,104462.521
