,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
318,600613.SH,20190102,4.92,4.96,4.81,4.81,4.91,-0.1,-2.0367,10137.0,4944.54
317,600613.SH,20190103,4.87,4.9,4.76,4.85,4.81,0.04,0.8316,8453.21,4092.812
316,600613.SH,20190104,4.8,4.98,4.76,4.98,4.85,0.13,2.6804,13914.0,6828.979
315,600613.SH,20190107,5.01,5.08,4.99,5.07,4.98,0.09,1.8072,11427.8,5757.782
314,600613.SH,20190108,5.04,5.16,5.03,5.11,5.07,0.04,0.789,13069.89,6656.512
313,600613.SH,20190109,5.1,5.17,5.09,5.1,5.11,-0.01,-0.1957,16341.0,8392.723
312,600613.SH,20190110,5.1,5.12,5.06,5.08,5.1,-0.02,-0.3922,9973.2,5078.703
311,600613.SH,20190111,5.07,5.18,5.07,5.13,5.08,0.05,0.9843,13018.22,6677.269
310,600613.SH,20190114,5.13,5.22,5.09,5.17,5.13,0.04,0.7797,12674.2,6540.727
309,600613.SH,20190115,5.15,5.21,5.11,5.21,5.17,0.04,0.7737,8721.49,4507.111
308,600613.SH,20190116,5.21,5.22,5.11,5.14,5.21,-0.07,-1.3436,15549.84,8016.523
307,600613.SH,20190117,5.14,5.19,5.11,5.11,5.14,-0.03,-0.5837,13011.19,6702.033
306,600613.SH,20190118,5.12,5.23,5.12,5.18,5.11,0.07,1.3699,10212.81,5287.962
305,600613.SH,20190121,5.21,5.27,5.17,5.2,5.18,0.02,0.3861,12626.2,6600.131
304,600613.SH,20190122,5.28,5.28,5.12,5.13,5.2,-0.07,-1.3462,10531.93,5446.225
303,600613.SH,20190123,5.11,5.15,5.08,5.12,5.13,-0.01,-0.1949,9567.4,4893.802
302,600613.SH,20190124,5.12,5.23,5.12,5.21,5.12,0.09,1.7578,12766.22,6604.183
301,600613.SH,20190125,5.21,5.21,5.1,5.1,5.21,-0.11,-2.1113,10069.0,5185.148
300,600613.SH,20190128,5.13,5.22,5.1,5.12,5.1,0.02,0.3922,16194.0,8347.969
299,600613.SH,20190129,5.08,5.08,4.89,4.96,5.12,-0.16,-3.125,15729.12,7816.847
298,600613.SH,20190130,4.93,4.98,4.86,4.88,4.96,-0.08,-1.6129,8249.3,4049.325
297,600613.SH,20190131,4.88,4.92,4.7,4.73,4.88,-0.15,-3.0738,17492.03,8415.007
296,600613.SH,20190201,4.77,4.88,4.71,4.87,4.73,0.14,2.9598,11566.0,5574.989
295,600613.SH,20190211,4.91,5.07,4.88,5.05,4.87,0.18,3.6961,19662.02,9844.387
294,600613.SH,20190212,5.07,5.19,5.07,5.17,5.05,0.12,2.3762,20936.16,10758.033
293,600613.SH,20190213,5.17,5.22,5.11,5.19,5.17,0.02,0.3868,17998.09,9314.319
292,600613.SH,20190214,5.21,5.22,5.14,5.18,5.19,-0.01,-0.1927,16329.0,8448.926
291,600613.SH,20190215,5.2,5.24,5.18,5.23,5.18,0.05,0.9653,18052.81,9389.471
290,600613.SH,20190218,5.25,5.36,5.23,5.35,5.23,0.12,2.2945,30854.69,16403.252
289,600613.SH,20190219,5.35,5.41,5.31,5.35,5.35,0.0,0.0,36325.0,19490.135
288,600613.SH,20190220,5.35,5.4,5.3,5.38,5.35,0.03,0.5607,25396.74,13569.931
287,600613.SH,20190221,5.36,5.43,5.32,5.35,5.38,-0.03,-0.5576,35237.0,18982.826
286,600613.SH,20190222,5.32,5.5,5.31,5.46,5.35,0.11,2.0561,37132.33,20151.314
285,600613.SH,20190225,5.48,5.71,5.46,5.7,5.46,0.24,4.3956,57156.5,32054.529
284,600613.SH,20190226,5.73,5.85,5.6,5.67,5.7,-0.03,-0.5263,70839.58,40659.866
283,600613.SH,20190227,5.65,5.77,5.61,5.65,5.67,-0.02,-0.3527,40485.04,23065.962
282,600613.SH,20190228,5.65,6.22,5.64,6.22,5.65,0.57,10.0885,89137.22,55029.589
281,600613.SH,20190301,6.58,6.84,6.45,6.84,6.22,0.62,9.9678,293255.95,196780.872
280,600613.SH,20190304,7.24,7.52,7.1,7.52,6.84,0.68,9.9415,177611.54,131089.361
279,600613.SH,20190305,8.05,8.27,7.77,8.27,7.52,0.75,9.9734,477656.03,384886.945
278,600613.SH,20190306,8.7,9.1,8.5,9.1,8.27,0.83,10.0363,322128.31,284462.497
277,600613.SH,20190307,10.01,10.01,9.93,10.01,9.1,0.91,10.0,107292.75,107373.507
276,600613.SH,20190308,10.0,11.01,9.01,10.0,10.01,-0.01,-0.0999,622523.69,627072.502
275,600613.SH,20190311,9.51,9.99,9.0,9.09,10.0,-0.91,-9.1,395364.58,361882.173
274,600613.SH,20190312,9.08,9.62,8.86,9.48,9.09,0.39,4.2904,367138.23,342374.346
273,600613.SH,20190313,9.18,10.43,8.8,10.43,9.48,0.95,10.0211,547993.44,539419.28
272,600613.SH,20190314,9.96,10.25,9.39,9.39,10.43,-1.04,-9.9712,263928.32,253691.181
271,600613.SH,20190315,8.8,9.39,8.8,9.02,9.39,-0.37,-3.9404,283472.07,256168.263
270,600613.SH,20190318,8.87,8.87,8.2,8.71,9.02,-0.31,-3.4368,233549.51,198908.569
269,600613.SH,20190319,8.47,8.74,8.35,8.61,8.71,-0.1,-1.1481,175596.82,150340.737
268,600613.SH,20190320,8.61,9.1,8.54,8.99,8.61,0.38,4.4135,263220.23,232484.05
267,600613.SH,20190321,8.8,9.39,8.79,9.03,8.99,0.04,0.4449,284931.46,259023.271
266,600613.SH,20190322,8.8,8.82,8.52,8.68,9.03,-0.35,-3.876,210702.93,182321.759
265,600613.SH,20190325,8.45,8.82,8.42,8.53,8.68,-0.15,-1.7281,134468.85,116035.774
264,600613.SH,20190326,8.5,8.67,7.91,8.01,8.53,-0.52,-6.0961,184552.88,151503.585
263,600613.SH,20190327,8.04,8.26,8.01,8.25,8.01,0.24,2.9963,121168.39,98742.957
262,600613.SH,20190328,8.25,8.25,7.92,8.02,8.25,-0.23,-2.7879,101733.42,81964.988
261,600613.SH,20190329,8.04,8.35,7.92,8.35,8.02,0.33,4.1147,159218.93,130556.41
260,600613.SH,20190401,8.45,8.65,8.3,8.57,8.35,0.22,2.6347,182484.78,154714.812
259,600613.SH,20190402,8.59,8.89,8.41,8.71,8.57,0.14,1.6336,218838.76,190546.401
258,600613.SH,20190403,8.62,8.7,8.43,8.68,8.71,-0.03,-0.3444,140222.46,119954.064
257,600613.SH,20190404,8.57,8.77,8.5,8.58,8.68,-0.1,-1.1521,110854.9,95343.396
256,600613.SH,20190408,8.53,8.73,8.17,8.3,8.58,-0.28,-3.2634,110809.04,93343.049
255,600613.SH,20190409,8.28,8.69,8.28,8.52,8.3,0.22,2.6506,116920.9,99639.362
254,600613.SH,20190410,8.58,9.37,8.5,9.37,8.52,0.85,9.9765,296399.41,269707.134
253,600613.SH,20190411,9.99,10.29,8.91,9.05,9.37,-0.32,-3.4152,489552.39,475349.053
252,600613.SH,20190412,8.26,8.43,8.15,8.15,9.05,-0.9,-9.9448,307429.94,252974.382
251,600613.SH,20190415,8.02,8.27,7.93,7.97,8.15,-0.18,-2.2086,146583.1,118663.555
250,600613.SH,20190416,8.0,8.11,7.92,8.1,7.97,0.13,1.6311,101821.0,81806.51
249,600613.SH,20190417,8.1,8.19,7.97,8.13,8.1,0.03,0.3704,102161.68,82559.893
248,600613.SH,20190418,8.08,8.11,7.98,8.04,8.13,-0.09,-1.107,81934.4,65730.638
247,600613.SH,20190419,8.05,8.09,7.9,8.08,8.04,0.04,0.4975,74591.11,59596.652
246,600613.SH,20190422,8.1,8.12,7.96,7.96,8.08,-0.12,-1.4851,57224.31,45947.102
245,600613.SH,20190423,7.93,8.0,7.66,7.76,7.96,-0.2,-2.5126,80653.23,62784.93
244,600613.SH,20190424,7.82,7.94,7.72,7.93,7.76,0.17,2.1907,55834.63,43670.88
243,600613.SH,20190425,7.95,7.95,7.45,7.5,7.93,-0.43,-5.4224,63544.61,48852.964
242,600613.SH,20190426,7.55,7.66,7.34,7.34,7.5,-0.16,-2.1333,50622.23,37585.287
241,600613.SH,20190429,7.33,7.42,6.82,6.98,7.34,-0.36,-4.9046,67817.72,47731.841
240,600613.SH,20190430,7.03,7.23,6.9,7.11,6.98,0.13,1.8625,46739.71,33188.24
239,600613.SH,20190506,7.01,7.01,6.48,6.49,7.11,-0.62,-8.7201,62295.09,42014.456
238,600613.SH,20190507,6.61,7.14,6.61,7.14,6.49,0.65,10.0154,65829.46,46340.17
237,600613.SH,20190508,7.35,7.85,7.2,7.55,7.14,0.41,5.7423,246590.43,185887.506
236,600613.SH,20190509,7.02,7.33,7.0,7.17,7.55,-0.38,-5.0331,131302.84,93507.396
235,600613.SH,20190510,7.13,7.41,6.98,7.35,7.17,0.18,2.5105,131327.11,95415.34
234,600613.SH,20190513,7.26,7.3,7.07,7.15,7.35,-0.2,-2.7211,73187.46,52380.142
233,600613.SH,20190514,6.99,7.15,6.92,7.08,7.15,-0.07,-0.979,48898.05,34555.171
232,600613.SH,20190515,7.26,7.29,7.11,7.24,7.08,0.16,2.2599,74717.68,53748.475
231,600613.SH,20190516,7.26,7.63,7.25,7.4,7.24,0.16,2.2099,117652.6,87897.953
230,600613.SH,20190517,7.37,7.49,7.01,7.07,7.4,-0.33,-4.4595,87361.07,63600.375
229,600613.SH,20190520,7.05,7.23,6.99,7.19,7.07,0.12,1.6973,56833.7,40550.767
228,600613.SH,20190521,7.19,7.42,7.04,7.39,7.19,0.2,2.7816,73618.42,53511.722
227,600613.SH,20190522,7.38,7.65,7.1,7.27,7.39,-0.12,-1.6238,87523.46,64004.406
226,600613.SH,20190523,7.17,7.21,7.02,7.1,7.27,-0.17,-2.3384,52111.0,37013.916
225,600613.SH,20190524,7.18,7.18,7.02,7.05,7.1,-0.05,-0.7042,31901.57,22557.856
224,600613.SH,20190527,7.08,7.39,7.03,7.38,7.05,0.33,4.6809,56267.01,40599.153
223,600613.SH,20190528,7.35,7.46,7.2,7.23,7.38,-0.15,-2.0325,56715.16,41633.094
222,600613.SH,20190529,7.21,7.31,7.16,7.23,7.23,0.0,0.0,31967.44,23127.779
221,600613.SH,20190530,7.2,7.2,7.07,7.12,7.23,-0.11,-1.5214,30202.78,21476.072
220,600613.SH,20190531,7.09,7.24,7.07,7.09,7.12,-0.03,-0.4213,28956.03,20660.636
219,600613.SH,20190603,7.1,7.13,6.86,6.87,7.09,-0.22,-3.103,38676.6,26933.993
218,600613.SH,20190604,6.85,6.87,6.66,6.69,6.87,-0.18,-2.6201,38794.61,26084.471
217,600613.SH,20190605,6.77,6.83,6.66,6.67,6.69,-0.02,-0.299,26977.34,18176.829
216,600613.SH,20190606,6.65,6.65,6.4,6.54,6.67,-0.13,-1.949,32731.33,21234.391
