,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
318,000802.SZ,20190102,11.07,11.23,10.9,10.99,11.07,-0.08,-0.7227,78631.21,86977.021
317,000802.SZ,20190103,10.98,11.25,10.95,11.08,10.99,0.09,0.8189,112870.92,125298.943
316,000802.SZ,20190104,11.01,11.37,10.98,11.29,11.08,0.21,1.8953,98840.73,111282.329
315,000802.SZ,20190107,11.29,11.53,11.21,11.36,11.29,0.07,0.62,123507.49,140354.302
314,000802.SZ,20190108,11.32,11.55,11.27,11.4,11.36,0.04,0.3521,97313.19,111015.081
313,000802.SZ,20190109,11.35,11.56,11.18,11.27,11.4,-0.13,-1.1404,117887.38,134056.129
312,000802.SZ,20190110,11.18,11.45,11.18,11.27,11.27,0.0,0.0,61080.16,69194.201
311,000802.SZ,20190111,11.25,12.05,11.14,11.91,11.27,0.64,5.6788,149822.78,173114.117
310,000802.SZ,20190114,11.93,13.1,11.88,12.7,11.91,0.79,6.6331,338282.27,416652.492
309,000802.SZ,20190115,12.59,13.0,12.39,12.75,12.7,0.05,0.3937,170782.5,216459.878
308,000802.SZ,20190116,12.71,13.83,12.71,13.37,12.75,0.62,4.8627,209053.08,279129.613
307,000802.SZ,20190117,13.45,13.7,13.08,13.16,13.37,-0.21,-1.5707,170977.22,227312.448
306,000802.SZ,20190118,13.2,13.25,12.52,12.88,13.16,-0.28,-2.1277,220859.06,284166.567
305,000802.SZ,20190121,12.5,13.2,12.49,12.82,12.88,-0.06,-0.4658,181725.19,232751.853
304,000802.SZ,20190122,12.84,13.5,12.82,12.95,12.82,0.13,1.014,213612.28,280524.44
303,000802.SZ,20190123,13.16,13.25,12.69,13.1,12.95,0.15,1.1583,130000.39,168449.665
302,000802.SZ,20190124,13.03,13.23,12.26,12.32,13.1,-0.78,-5.9542,223507.14,286001.247
301,000802.SZ,20190125,12.54,12.7,12.32,12.56,12.32,0.24,1.9481,179533.46,224628.936
300,000802.SZ,20190128,12.81,13.3,12.72,13.1,12.56,0.54,4.2994,217903.0,283795.855
299,000802.SZ,20190129,13.3,13.45,12.89,13.0,13.1,-0.1,-0.7634,207020.35,272682.616
298,000802.SZ,20190130,12.93,13.21,12.56,12.7,13.0,-0.3,-2.3077,149901.04,193889.836
297,000802.SZ,20190131,12.81,13.5,12.77,13.49,12.7,0.79,6.2205,227065.16,299910.698
296,000802.SZ,20190201,13.75,13.75,13.13,13.19,13.49,-0.3,-2.2239,317891.6,426406.113
295,000802.SZ,20190211,14.51,14.51,14.13,14.51,13.19,1.32,10.0076,609061.43,881640.316
294,000802.SZ,20190212,14.5,15.17,14.2,14.25,14.51,-0.26,-1.7919,602380.0,877750.467
293,000802.SZ,20190213,14.04,14.26,13.41,14.1,14.25,-0.15,-1.0526,519842.77,712406.799
292,000802.SZ,20190214,13.8,14.05,13.53,13.91,14.1,-0.19,-1.3475,328381.74,453340.2
291,000802.SZ,20190215,14.09,14.58,14.08,14.37,13.91,0.46,3.307,440785.31,632920.62
290,000802.SZ,20190218,13.99,14.22,13.7,14.15,14.37,-0.22,-1.531,442007.35,617553.225
289,000802.SZ,20190219,14.0,14.11,13.71,13.83,14.15,-0.32,-2.2615,340034.59,471862.897
288,000802.SZ,20190220,13.71,13.76,13.34,13.43,13.83,-0.4,-2.8923,307409.25,415077.382
287,000802.SZ,20190221,13.41,13.78,13.35,13.51,13.43,0.08,0.5957,292869.24,397073.205
286,000802.SZ,20190222,13.5,13.68,13.21,13.54,13.51,0.03,0.2221,222469.32,301012.939
285,000802.SZ,20190225,13.56,13.93,13.45,13.79,13.54,0.25,1.8464,416700.35,571238.557
284,000802.SZ,20190226,13.73,13.74,13.22,13.4,13.79,-0.39,-2.8281,358028.02,483458.687
283,000802.SZ,20190227,13.39,13.55,13.27,13.35,13.4,-0.05,-0.3731,197908.05,265449.961
282,000802.SZ,20190228,13.4,13.5,13.25,13.32,13.35,-0.03,-0.2247,140709.74,187715.158
281,000802.SZ,20190301,13.37,13.39,12.91,13.09,13.32,-0.23,-1.7267,209078.98,272873.526
280,000802.SZ,20190304,13.2,13.45,13.04,13.27,13.09,0.18,1.3751,233034.0,309440.859
279,000802.SZ,20190305,13.27,13.57,13.23,13.54,13.27,0.27,2.0347,234834.08,315976.384
278,000802.SZ,20190306,13.54,13.82,13.31,13.77,13.54,0.23,1.6987,313755.55,427966.663
277,000802.SZ,20190307,13.68,13.69,13.31,13.45,13.77,-0.32,-2.3239,260647.08,351660.59
276,000802.SZ,20190308,13.27,13.27,12.45,12.64,13.45,-0.81,-6.0223,239502.58,309913.952
