,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
318,000713.SZ,20190102,4.61,4.62,4.51,4.59,4.58,0.01,0.2183,20683.72,9448.451
317,000713.SZ,20190103,4.59,4.63,4.53,4.58,4.59,-0.01,-0.2179,17582.82,8069.435
316,000713.SZ,20190104,4.55,4.69,4.51,4.68,4.58,0.1,2.1834,28512.67,13201.053
315,000713.SZ,20190107,4.7,4.78,4.69,4.77,4.68,0.09,1.9231,26214.43,12429.523
314,000713.SZ,20190108,4.77,4.83,4.73,4.78,4.77,0.01,0.2096,26608.75,12763.582
313,000713.SZ,20190109,4.84,4.88,4.77,4.78,4.78,0.0,0.0,34084.91,16473.05
312,000713.SZ,20190110,4.8,4.83,4.74,4.81,4.78,0.03,0.6276,34198.0,16357.959
311,000713.SZ,20190111,4.81,4.83,4.76,4.82,4.81,0.01,0.2079,23593.02,11324.836
310,000713.SZ,20190114,4.8,4.85,4.75,4.77,4.82,-0.05,-1.0373,23463.36,11257.307
309,000713.SZ,20190115,4.78,4.84,4.76,4.83,4.77,0.06,1.2579,31038.02,14901.208
308,000713.SZ,20190116,4.82,4.94,4.81,4.85,4.83,0.02,0.4141,29324.86,14265.35
307,000713.SZ,20190117,4.85,4.88,4.8,4.82,4.85,-0.03,-0.6186,19280.26,9337.796
306,000713.SZ,20190118,4.82,4.88,4.8,4.84,4.82,0.02,0.4149,21512.67,10396.539
305,000713.SZ,20190121,4.86,4.97,4.84,4.88,4.84,0.04,0.8264,23634.68,11521.785
304,000713.SZ,20190122,4.9,4.94,4.8,4.93,4.88,0.05,1.0246,40970.64,19941.964
303,000713.SZ,20190123,5.27,5.42,5.27,5.42,4.93,0.49,9.9391,103560.7,55693.937
302,000713.SZ,20190124,5.68,5.96,5.55,5.96,5.42,0.54,9.9631,423580.54,246987.557
301,000713.SZ,20190125,5.85,5.94,5.37,5.58,5.96,-0.38,-6.3758,351713.02,197556.368
300,000713.SZ,20190128,5.5,5.55,5.17,5.2,5.58,-0.38,-6.81,222467.71,118346.531
299,000713.SZ,20190129,5.17,5.18,4.96,5.05,5.2,-0.15,-2.8846,150798.61,76316.576
298,000713.SZ,20190130,4.98,5.14,4.95,5.02,5.05,-0.03,-0.5941,88516.28,44723.702
297,000713.SZ,20190131,5.05,5.08,4.67,4.76,5.02,-0.26,-5.1793,126605.35,61611.93
296,000713.SZ,20190201,4.76,4.97,4.76,4.97,4.76,0.21,4.4118,85024.41,41432.321
295,000713.SZ,20190211,4.92,5.12,4.9,5.11,4.97,0.14,2.8169,104317.94,52564.392
294,000713.SZ,20190212,5.12,5.18,5.09,5.15,5.11,0.04,0.7828,95230.17,48814.841
293,000713.SZ,20190213,5.11,5.23,5.08,5.2,5.15,0.05,0.9709,104588.67,53949.873
292,000713.SZ,20190214,5.19,5.45,5.15,5.36,5.2,0.16,3.0769,138225.19,73181.276
291,000713.SZ,20190215,5.33,5.66,5.26,5.47,5.36,0.11,2.0522,189174.84,103324.072
290,000713.SZ,20190218,5.39,5.79,5.36,5.68,5.47,0.21,3.8391,200964.87,111667.041
289,000713.SZ,20190219,5.63,5.64,5.46,5.56,5.68,-0.12,-2.1127,130848.89,72653.492
288,000713.SZ,20190220,5.78,6.08,5.61,5.62,5.56,0.06,1.0791,274751.05,159363.423
287,000713.SZ,20190221,5.54,5.68,5.41,5.5,5.62,-0.12,-2.1352,187385.38,103231.697
286,000713.SZ,20190222,5.46,5.54,5.42,5.52,5.5,0.02,0.3636,101480.06,55717.184
285,000713.SZ,20190225,5.6,5.74,5.51,5.74,5.52,0.22,3.9855,171284.72,96453.031
284,000713.SZ,20190226,5.74,5.84,5.61,5.7,5.74,-0.04,-0.6969,167708.96,96040.963
283,000713.SZ,20190227,5.67,5.81,5.62,5.7,5.7,0.0,0.0,123847.21,70548.026
282,000713.SZ,20190228,5.68,5.73,5.63,5.7,5.7,0.0,0.0,58557.48,33282.79
281,000713.SZ,20190301,5.71,5.76,5.65,5.75,5.7,0.05,0.8772,101712.64,58092.301
280,000713.SZ,20190304,5.78,5.89,5.74,5.79,5.75,0.04,0.6957,160198.04,93306.448
279,000713.SZ,20190305,5.74,5.98,5.73,5.96,5.79,0.17,2.9361,142635.81,83388.81
278,000713.SZ,20190306,5.98,6.05,5.83,6.01,5.96,0.05,0.8389,163321.08,97136.885
277,000713.SZ,20190307,5.98,6.16,5.92,6.11,6.01,0.1,1.6639,162456.01,98624.655
276,000713.SZ,20190308,6.0,6.11,5.53,5.56,6.11,-0.55,-9.0016,153951.19,90652.225
275,000713.SZ,20190311,5.61,6.12,5.61,6.12,5.56,0.56,10.0719,198411.35,118331.186
274,000713.SZ,20190312,6.33,6.39,5.97,6.09,6.12,-0.03,-0.4902,275996.14,169982.16
