,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
324,600518.SH,20190102,8.29,8.29,8.29,8.29,9.21,-0.92,-9.9891,112201.0,93014.629
323,600518.SH,20190103,7.46,7.46,7.46,7.46,8.29,-0.83,-10.0121,117766.0,87853.436
322,600518.SH,20190104,6.71,7.31,6.71,7.16,7.46,-0.3,-4.0214,2081627.84,1464879.44
321,600518.SH,20190107,7.07,7.43,7.04,7.25,7.16,0.09,1.257,1434084.86,1041125.378
320,600518.SH,20190108,7.2,7.24,7.04,7.09,7.25,-0.16,-2.2069,949965.38,676506.735
319,600518.SH,20190109,7.1,7.8,7.06,7.79,7.09,0.7,9.8731,2174791.19,1638846.04
318,600518.SH,20190110,7.68,7.74,7.46,7.5,7.79,-0.29,-3.7227,1488630.79,1128046.341
317,600518.SH,20190111,7.46,7.64,7.43,7.49,7.5,-0.01,-0.1333,751051.7,564227.119
316,600518.SH,20190114,7.51,7.54,7.18,7.22,7.49,-0.27,-3.6048,744107.48,542546.571
315,600518.SH,20190115,7.21,7.39,7.19,7.3,7.22,0.08,1.108,751081.23,547503.909
314,600518.SH,20190116,7.27,7.34,7.11,7.18,7.3,-0.12,-1.6438,724572.24,523604.792
313,600518.SH,20190117,7.21,7.54,7.18,7.29,7.18,0.11,1.532,1055299.62,777803.119
312,600518.SH,20190118,7.24,7.44,7.21,7.35,7.29,0.06,0.823,839945.19,615703.182
311,600518.SH,20190121,7.37,7.47,7.32,7.36,7.35,0.01,0.1361,695498.04,514453.261
310,600518.SH,20190122,7.25,7.25,7.08,7.12,7.36,-0.24,-3.2609,858655.56,612702.387
309,600518.SH,20190123,7.07,7.12,6.76,6.83,7.12,-0.29,-4.073,949245.76,654891.624
308,600518.SH,20190124,6.83,6.95,6.81,6.85,6.83,0.02,0.2928,602124.82,414082.724
307,600518.SH,20190125,6.81,6.88,6.57,6.59,6.85,-0.26,-3.7956,1045799.2,700923.313
306,600518.SH,20190128,6.62,6.65,6.13,6.21,6.59,-0.38,-5.7663,1232227.38,781536.998
305,600518.SH,20190129,5.8,6.05,5.8,5.82,6.21,-0.39,-6.2802,1146683.72,675927.164
304,600518.SH,20190130,5.85,6.15,5.85,5.92,5.82,0.1,1.7182,955832.64,573948.023
303,600518.SH,20190131,5.92,6.01,5.75,5.84,5.92,-0.08,-1.3514,786576.47,461998.317
302,600518.SH,20190201,5.94,6.42,5.91,6.42,5.84,0.58,9.9315,1352347.98,844324.815
301,600518.SH,20190211,6.66,6.73,6.44,6.69,6.42,0.27,4.2056,1377727.94,907750.433
300,600518.SH,20190212,6.66,7.36,6.58,7.36,6.69,0.67,10.0149,2208006.42,1585510.089
299,600518.SH,20190213,7.38,7.98,7.15,7.61,7.36,0.25,3.3967,2453884.86,1835772.751
298,600518.SH,20190214,7.53,8.37,7.47,8.37,7.61,0.76,9.9869,2112599.48,1695032.893
297,600518.SH,20190215,8.54,9.21,8.53,9.2,8.37,0.83,9.9164,3090776.62,2767850.159
296,600518.SH,20190218,9.14,9.5,8.68,9.29,9.2,0.09,0.9783,2702250.64,2475387.15
295,600518.SH,20190219,9.32,10.17,9.03,10.01,9.29,0.72,7.7503,2968962.98,2865568.246
294,600518.SH,20190220,9.8,10.26,9.75,9.92,10.01,-0.09,-0.8991,2082214.57,2078294.893
293,600518.SH,20190221,9.8,10.05,9.22,9.42,9.92,-0.5,-5.0403,2250633.9,2185752.167
292,600518.SH,20190222,9.46,9.5,8.92,9.26,9.42,-0.16,-1.6985,2106137.98,1933318.815
291,600518.SH,20190225,9.25,9.95,9.25,9.87,9.26,0.61,6.5875,2601441.83,2528623.933
290,600518.SH,20190226,9.91,10.47,9.51,9.89,9.87,0.02,0.2026,2647565.88,2660124.689
289,600518.SH,20190227,9.68,9.94,9.51,9.65,9.89,-0.24,-2.4267,1671244.22,1624740.049
288,600518.SH,20190228,9.58,10.62,9.53,10.62,9.65,0.97,10.0518,2780927.74,2828761.486
287,600518.SH,20190301,11.03,11.46,10.69,11.1,10.62,0.48,4.5198,3386484.08,3755923.396
