,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
325,601801.SH,20190102,6.75,6.78,6.63,6.76,6.68,0.08,1.1976,39254.14,26287.035
324,601801.SH,20190103,6.71,6.85,6.71,6.83,6.76,0.07,1.0355,41145.46,27973.105
323,601801.SH,20190104,6.8,7.0,6.74,7.0,6.83,0.17,2.489,61508.04,42544.892
322,601801.SH,20190107,7.02,7.08,6.9,7.06,7.0,0.06,0.8571,72384.2,50733.548
321,601801.SH,20190108,7.04,7.1,6.98,7.05,7.06,-0.01,-0.1416,62851.59,44255.55
320,601801.SH,20190109,7.05,7.14,7.02,7.03,7.05,-0.02,-0.2837,60481.41,42856.199
319,601801.SH,20190110,7.03,7.08,6.97,7.08,7.03,0.05,0.7112,48755.16,34284.654
318,601801.SH,20190111,7.05,7.12,7.01,7.07,7.08,-0.01,-0.1412,30105.06,21253.662
317,601801.SH,20190114,7.09,7.11,7.0,7.01,7.07,-0.06,-0.8487,23410.79,16493.308
316,601801.SH,20190115,7.04,7.07,6.96,7.05,7.01,0.04,0.5706,40226.17,28205.069
315,601801.SH,20190116,7.07,7.12,7.02,7.1,7.05,0.05,0.7092,34818.4,24691.268
314,601801.SH,20190117,7.1,7.27,7.01,7.04,7.1,-0.06,-0.8451,50573.02,36132.542
313,601801.SH,20190118,7.06,7.11,6.96,7.0,7.04,-0.04,-0.5682,63882.66,44813.96
312,601801.SH,20190121,7.01,7.06,6.92,6.96,7.0,-0.04,-0.5714,55975.96,39150.841
311,601801.SH,20190122,6.99,6.99,6.77,6.84,6.96,-0.12,-1.7241,51684.81,35487.496
310,601801.SH,20190123,6.79,6.89,6.76,6.88,6.84,0.04,0.5848,32251.02,22066.157
309,601801.SH,20190124,6.92,6.98,6.82,6.93,6.88,0.05,0.7267,51406.88,35644.755
308,601801.SH,20190125,6.93,7.02,6.89,6.96,6.93,0.03,0.4329,42726.88,29803.833
307,601801.SH,20190128,7.0,7.03,6.89,6.92,6.96,-0.04,-0.5747,44767.8,31164.862
306,601801.SH,20190129,6.96,6.96,6.68,6.77,6.92,-0.15,-2.1676,53624.47,36465.537
305,601801.SH,20190130,6.75,6.79,6.63,6.63,6.77,-0.14,-2.0679,44604.0,29981.04
304,601801.SH,20190131,6.64,6.73,6.61,6.67,6.63,0.04,0.6033,47524.38,31751.115
303,601801.SH,20190201,6.64,6.81,6.64,6.8,6.67,0.13,1.949,51628.28,34889.018
302,601801.SH,20190211,6.78,6.98,6.78,6.93,6.8,0.13,1.9118,60768.33,41952.325
301,601801.SH,20190212,6.92,7.04,6.92,6.99,6.93,0.06,0.8658,73133.35,51050.816
300,601801.SH,20190213,6.97,7.13,6.97,7.11,6.99,0.12,1.7167,117112.52,82543.177
299,601801.SH,20190214,7.1,7.16,7.04,7.09,7.11,-0.02,-0.2813,79840.38,56597.046
298,601801.SH,20190215,7.09,7.15,7.05,7.07,7.09,-0.02,-0.2821,68202.67,48415.403
297,601801.SH,20190218,7.07,7.28,7.07,7.24,7.07,0.17,2.4045,116601.79,83642.753
296,601801.SH,20190219,7.24,7.26,7.12,7.18,7.24,-0.06,-0.8287,88578.86,63711.815
295,601801.SH,20190220,7.19,7.2,7.07,7.15,7.18,-0.03,-0.4178,82074.04,58474.037
