,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
325,600107.SH,20190102,5.75,6.0,5.67,5.91,5.67,0.24,4.2328,66139.21,38651.465
324,600107.SH,20190103,5.9,6.14,5.85,6.11,5.91,0.2,3.3841,93886.48,56607.322
323,600107.SH,20190104,5.97,6.72,5.97,6.67,6.11,0.56,9.1653,245052.12,159752.326
322,600107.SH,20190107,6.62,6.68,6.5,6.59,6.67,-0.08,-1.1994,153996.03,101605.372
321,600107.SH,20190108,6.59,6.63,6.5,6.59,6.59,0.0,0.0,75177.76,49370.022
320,600107.SH,20190109,6.62,6.67,6.48,6.49,6.59,-0.1,-1.5175,83976.52,55155.66
319,600107.SH,20190110,6.48,6.51,6.41,6.42,6.49,-0.07,-1.0786,58760.66,37928.778
318,600107.SH,20190111,6.48,6.59,6.42,6.45,6.42,0.03,0.4673,61246.64,39797.385
317,600107.SH,20190114,6.7,6.98,6.51,6.53,6.45,0.08,1.2403,155253.66,103590.987
316,600107.SH,20190115,6.42,6.47,6.26,6.43,6.53,-0.1,-1.5314,100217.04,63899.746
315,600107.SH,20190116,6.45,6.48,6.33,6.33,6.43,-0.1,-1.5552,58665.0,37476.391
314,600107.SH,20190117,6.35,6.59,6.29,6.36,6.33,0.03,0.4739,75697.23,48632.941
313,600107.SH,20190118,6.5,6.58,6.32,6.55,6.36,0.19,2.9874,98619.18,63885.947
312,600107.SH,20190121,6.47,6.55,6.41,6.46,6.55,-0.09,-1.374,46318.65,29930.163
311,600107.SH,20190122,6.44,6.65,6.36,6.63,6.46,0.17,2.6316,104216.83,68448.255
310,600107.SH,20190123,6.63,6.91,6.58,6.83,6.63,0.2,3.0166,161767.9,109691.888
309,600107.SH,20190124,6.77,7.0,6.66,6.98,6.83,0.15,2.1962,160732.84,109605.79
308,600107.SH,20190125,7.01,7.03,6.4,6.41,6.98,-0.57,-8.1662,176434.85,118582.972
307,600107.SH,20190128,6.38,6.53,5.82,6.25,6.41,-0.16,-2.4961,204524.85,127439.575
306,600107.SH,20190129,6.14,6.75,6.09,6.63,6.25,0.38,6.08,162305.66,103238.446
305,600107.SH,20190130,6.61,6.61,6.36,6.45,6.63,-0.18,-2.7149,63903.91,41320.431
304,600107.SH,20190131,6.46,6.49,6.12,6.12,6.45,-0.33,-5.1163,63143.89,39579.862
303,600107.SH,20190201,6.17,6.27,6.03,6.14,6.12,0.02,0.3268,49286.9,30404.657
302,600107.SH,20190211,6.14,6.27,6.11,6.23,6.14,0.09,1.4658,58872.96,36589.771
301,600107.SH,20190212,6.2,6.32,6.18,6.3,6.23,0.07,1.1236,54997.03,34503.798
300,600107.SH,20190213,6.25,6.58,6.25,6.55,6.3,0.25,3.9683,122296.53,79090.095
299,600107.SH,20190214,6.48,6.8,6.48,6.56,6.55,0.01,0.1527,145329.63,96278.775
298,600107.SH,20190215,6.57,6.76,6.49,6.75,6.56,0.19,2.8963,160408.97,106877.074
297,600107.SH,20190218,6.63,6.89,6.58,6.85,6.75,0.1,1.4815,189741.42,128130.282
296,600107.SH,20190219,6.8,7.12,6.6,6.78,6.85,-0.07,-1.0219,208424.15,142789.79
295,600107.SH,20190220,6.77,6.77,6.6,6.69,6.78,-0.09,-1.3274,95472.16,63777.731
294,600107.SH,20190221,6.72,6.88,6.62,6.73,6.69,0.04,0.5979,134451.46,90934.579
293,600107.SH,20190222,6.71,7.4,6.67,7.4,6.73,0.67,9.9554,403478.1,284935.918
292,600107.SH,20190225,7.41,8.07,7.24,7.9,7.4,0.5,6.7568,498013.05,377793.581
291,600107.SH,20190226,7.74,7.76,7.44,7.5,7.9,-0.4,-5.0633,326085.09,247436.04
290,600107.SH,20190227,7.42,8.05,7.38,7.76,7.5,0.26,3.4667,309316.02,236900.602
289,600107.SH,20190228,7.83,8.45,7.66,8.09,7.76,0.33,4.2526,398453.59,318628.146
288,600107.SH,20190301,7.92,8.18,7.64,8.01,8.09,-0.08,-0.9889,269244.05,212314.834
287,600107.SH,20190304,8.01,8.4,7.83,7.88,8.01,-0.13,-1.623,329998.91,264712.76
286,600107.SH,20190305,7.83,7.96,7.73,7.93,7.88,0.05,0.6345,183609.06,143932.911
285,600107.SH,20190306,7.95,8.18,7.8,8.14,7.93,0.21,2.6482,314327.39,252044.13
284,600107.SH,20190307,8.11,8.95,7.88,8.95,8.14,0.81,9.9509,363286.07,299620.101
283,600107.SH,20190308,8.8,9.55,8.49,8.59,8.95,-0.36,-4.0223,568970.06,515055.76
282,600107.SH,20190311,8.33,8.86,8.13,8.65,8.59,0.06,0.6985,289356.38,245170.874
281,600107.SH,20190312,8.59,8.79,8.4,8.54,8.65,-0.11,-1.2717,265528.48,228670.068
280,600107.SH,20190313,8.43,8.53,7.99,8.08,8.54,-0.46,-5.3864,197228.51,163056.967
279,600107.SH,20190314,8.0,8.08,7.42,7.65,8.08,-0.43,-5.3218,162916.04,126183.548
278,600107.SH,20190315,7.68,7.99,7.66,7.75,7.65,0.1,1.3072,121092.88,94249.139
277,600107.SH,20190318,7.69,7.95,7.65,7.91,7.75,0.16,2.0645,116163.86,90543.956
