,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
325,600629.SH,20190102,11.34,11.43,11.27,11.3,11.27,0.03,0.2662,6332.97,7175.484
324,600629.SH,20190103,11.21,11.36,11.08,11.1,11.3,-0.2,-1.7699,4181.0,4679.522
323,600629.SH,20190104,11.0,11.36,11.0,11.28,11.1,0.18,1.6216,5675.01,6372.229
322,600629.SH,20190107,11.3,11.46,11.24,11.32,11.28,0.04,0.3546,11515.0,13059.941
321,600629.SH,20190108,11.36,11.4,11.25,11.26,11.32,-0.06,-0.53,5413.0,6127.389
320,600629.SH,20190109,11.26,11.41,11.26,11.33,11.26,0.07,0.6217,7625.8,8660.34
319,600629.SH,20190110,11.31,11.33,11.14,11.18,11.33,-0.15,-1.3239,5651.65,6342.227
318,600629.SH,20190111,11.18,11.37,11.14,11.2,11.18,0.02,0.1789,4392.12,4913.371
317,600629.SH,20190114,11.18,11.27,11.05,11.08,11.2,-0.12,-1.0714,5664.0,6306.2
316,600629.SH,20190115,11.07,11.23,10.97,11.16,11.08,0.08,0.722,8648.76,9553.901
315,600629.SH,20190116,11.19,11.21,11.08,11.17,11.16,0.01,0.0896,5029.92,5613.013
314,600629.SH,20190117,11.17,11.25,11.06,11.06,11.17,-0.11,-0.9848,3058.98,3396.586
313,600629.SH,20190118,11.12,11.18,11.05,11.13,11.06,0.07,0.6329,3086.8,3431.468
312,600629.SH,20190121,11.18,11.26,11.13,11.21,11.13,0.08,0.7188,4800.19,5372.479
311,600629.SH,20190122,11.2,11.21,11.06,11.08,11.21,-0.13,-1.1597,5143.0,5727.772
310,600629.SH,20190123,11.11,11.24,11.08,11.21,11.08,0.13,1.1733,8305.96,9284.005
309,600629.SH,20190124,11.24,11.35,11.18,11.3,11.21,0.09,0.8029,7107.99,8014.233
308,600629.SH,20190125,11.35,11.36,11.25,11.28,11.3,-0.02,-0.177,5847.53,6612.935
307,600629.SH,20190128,11.27,11.37,11.26,11.3,11.28,0.02,0.1773,6141.0,6961.117
306,600629.SH,20190129,11.3,11.3,10.87,10.98,11.3,-0.32,-2.8319,8757.16,9627.188
305,600629.SH,20190130,10.96,11.04,10.78,10.83,10.98,-0.15,-1.3661,8952.71,9718.942
304,600629.SH,20190131,10.89,10.92,10.51,10.55,10.83,-0.28,-2.5854,9226.0,9826.466
303,600629.SH,20190201,10.68,10.81,10.53,10.78,10.55,0.23,2.1801,5205.2,5566.579
