,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
325,600644.SH,20190102,4.5,4.54,4.45,4.5,4.49,0.01,0.2227,10907.0,4917.105
324,600644.SH,20190103,4.5,4.58,4.46,4.56,4.5,0.06,1.3333,8940.1,4063.203
323,600644.SH,20190104,4.52,4.66,4.51,4.64,4.56,0.08,1.7544,11293.03,5196.995
322,600644.SH,20190107,4.65,4.88,4.65,4.8,4.64,0.16,3.4483,20838.0,9971.88
321,600644.SH,20190108,4.78,4.85,4.72,4.77,4.8,-0.03,-0.625,13089.0,6276.694
320,600644.SH,20190109,4.77,4.89,4.76,4.78,4.77,0.01,0.2096,15345.01,7429.83
319,600644.SH,20190110,4.79,4.92,4.78,4.83,4.78,0.05,1.046,21739.52,10575.706
318,600644.SH,20190111,4.83,4.9,4.8,4.86,4.83,0.03,0.6211,15776.51,7679.065
317,600644.SH,20190114,4.86,4.94,4.74,4.86,4.86,0.0,0.0,21415.97,10401.188
316,600644.SH,20190115,4.86,4.89,4.78,4.86,4.86,0.0,0.0,13674.11,6631.107
315,600644.SH,20190116,4.89,4.93,4.78,4.83,4.86,-0.03,-0.6173,21599.11,10544.183
314,600644.SH,20190117,4.88,4.94,4.8,4.83,4.83,0.0,0.0,23467.31,11474.161
313,600644.SH,20190118,4.88,4.91,4.81,4.81,4.83,-0.02,-0.4141,16411.0,7936.813
312,600644.SH,20190121,4.86,4.9,4.81,4.85,4.81,0.04,0.8316,18492.0,8978.584
311,600644.SH,20190122,4.85,4.88,4.76,4.77,4.85,-0.08,-1.6495,8956.98,4322.584
310,600644.SH,20190123,4.75,4.84,4.75,4.82,4.77,0.05,1.0482,14406.0,6931.097
309,600644.SH,20190124,4.79,4.88,4.79,4.85,4.82,0.03,0.6224,15295.0,7422.001
308,600644.SH,20190125,4.87,4.92,4.74,4.75,4.85,-0.1,-2.0619,29968.0,14477.141
307,600644.SH,20190128,4.77,4.85,4.68,4.73,4.75,-0.02,-0.4211,17801.92,8507.377
306,600644.SH,20190129,4.75,4.77,4.55,4.66,4.73,-0.07,-1.4799,22452.37,10441.747
305,600644.SH,20190130,4.57,4.66,4.56,4.58,4.66,-0.08,-1.7167,14625.0,6733.319
304,600644.SH,20190131,4.51,4.61,4.5,4.53,4.58,-0.05,-1.0917,20823.89,9464.518
303,600644.SH,20190201,4.55,4.61,4.53,4.6,4.53,0.07,1.5453,16470.94,7532.973
302,600644.SH,20190211,4.59,4.74,4.58,4.71,4.6,0.11,2.3913,23073.17,10802.251
301,600644.SH,20190212,4.72,4.78,4.7,4.77,4.71,0.06,1.2739,17656.46,8363.82
300,600644.SH,20190213,4.8,4.83,4.74,4.83,4.77,0.06,1.2579,20697.0,9909.091
299,600644.SH,20190214,4.87,4.87,4.77,4.83,4.83,0.0,0.0,16896.76,8128.073
298,600644.SH,20190215,4.87,5.26,4.85,4.99,4.83,0.16,3.3126,84863.24,42517.089
297,600644.SH,20190218,4.98,5.49,4.94,5.49,4.99,0.5,10.02,177195.72,95101.192
296,600644.SH,20190219,5.6,5.6,5.31,5.38,5.49,-0.11,-2.0036,184686.12,100467.949
295,600644.SH,20190220,5.29,5.34,5.23,5.3,5.38,-0.08,-1.487,71334.55,37653.581
294,600644.SH,20190221,5.3,5.47,5.23,5.24,5.3,-0.06,-1.1321,99282.68,53309.187
293,600644.SH,20190222,5.18,5.34,5.18,5.34,5.24,0.1,1.9084,64669.27,34125.594
292,600644.SH,20190225,5.45,5.62,5.33,5.56,5.34,0.22,4.1199,138665.53,75769.53
291,600644.SH,20190226,5.57,5.57,5.41,5.44,5.56,-0.12,-2.1583,98162.38,53685.769
290,600644.SH,20190227,5.42,5.49,5.35,5.4,5.44,-0.04,-0.7353,60949.73,33113.613
289,600644.SH,20190228,5.5,5.88,5.41,5.66,5.4,0.26,4.8148,113433.03,63553.891
288,600644.SH,20190301,5.63,6.23,5.57,5.91,5.66,0.25,4.417,132410.68,78022.167
287,600644.SH,20190304,5.83,6.14,5.82,5.94,5.91,0.03,0.5076,125250.47,75096.206
286,600644.SH,20190305,5.89,6.2,5.85,6.01,5.94,0.07,1.1785,116026.49,69611.751
285,600644.SH,20190306,6.03,6.04,5.84,5.98,6.01,-0.03,-0.4992,93765.54,55505.982
284,600644.SH,20190307,5.94,6.03,5.87,6.0,5.98,0.02,0.3344,86920.62,51866.742
283,600644.SH,20190308,5.93,5.93,5.59,5.6,6.0,-0.4,-6.6667,89486.01,51813.102
282,600644.SH,20190311,5.65,6.05,5.65,6.0,5.6,0.4,7.1429,78793.04,46179.43
281,600644.SH,20190312,6.06,6.3,6.06,6.2,6.0,0.2,3.3333,137890.06,85567.091
280,600644.SH,20190313,6.15,6.15,5.9,5.93,6.2,-0.27,-4.3548,82793.88,49783.826
279,600644.SH,20190314,5.88,5.92,5.51,5.71,5.93,-0.22,-3.7099,60242.34,34464.462
278,600644.SH,20190315,5.7,5.9,5.7,5.84,5.71,0.13,2.2767,40749.33,23639.701
277,600644.SH,20190318,5.85,6.29,5.77,6.13,5.84,0.29,4.9658,84951.23,51585.085
276,600644.SH,20190319,6.13,6.74,6.1,6.74,6.13,0.61,9.9511,183705.81,119776.086
275,600644.SH,20190320,6.7,7.14,6.59,6.92,6.74,0.18,2.6706,293113.53,202916.014
274,600644.SH,20190321,6.74,7.1,6.64,6.82,6.92,-0.1,-1.4451,181846.81,124799.578
273,600644.SH,20190322,6.81,6.82,6.51,6.65,6.82,-0.17,-2.4927,109358.21,72628.249
