,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
325,600261.SH,20190102,3.41,3.43,3.33,3.36,3.41,-0.05,-1.4663,35704.0,12024.686
324,600261.SH,20190103,3.38,3.4,3.35,3.36,3.36,0.0,0.0,23752.87,8010.381
323,600261.SH,20190104,3.35,3.44,3.33,3.43,3.36,0.07,2.0833,39971.48,13529.667
322,600261.SH,20190107,3.43,3.52,3.42,3.51,3.43,0.08,2.3324,61004.63,21224.269
321,600261.SH,20190108,3.5,3.62,3.49,3.6,3.51,0.09,2.5641,93170.44,33284.512
320,600261.SH,20190109,3.6,3.6,3.53,3.54,3.6,-0.06,-1.6667,104655.75,37331.807
319,600261.SH,20190110,3.53,3.55,3.43,3.44,3.54,-0.1,-2.8249,117518.03,40750.784
318,600261.SH,20190111,3.45,3.46,3.4,3.42,3.44,-0.02,-0.5814,75261.5,25761.479
317,600261.SH,20190114,3.42,3.46,3.37,3.38,3.42,-0.04,-1.1696,66579.0,22673.704
316,600261.SH,20190115,3.39,3.44,3.35,3.43,3.38,0.05,1.4793,67592.56,22907.763
315,600261.SH,20190116,3.43,3.44,3.36,3.4,3.43,-0.03,-0.8746,41360.05,14111.125
314,600261.SH,20190117,3.39,3.39,3.34,3.37,3.4,-0.03,-0.8824,106517.95,35810.313
313,600261.SH,20190118,3.36,3.38,3.33,3.35,3.37,-0.02,-0.5935,65988.03,22106.287
312,600261.SH,20190121,3.35,3.36,3.33,3.34,3.35,-0.01,-0.2985,91705.63,30694.87
311,600261.SH,20190122,3.35,3.38,3.3,3.33,3.34,-0.01,-0.2994,84992.51,28369.845
310,600261.SH,20190123,3.32,3.33,3.29,3.29,3.33,-0.04,-1.2012,55028.23,18187.959
309,600261.SH,20190124,3.31,3.34,3.29,3.32,3.29,0.03,0.9119,70256.79,23307.831
308,600261.SH,20190125,3.31,3.37,3.31,3.35,3.32,0.03,0.9036,69138.48,23162.62
307,600261.SH,20190128,3.35,3.38,3.29,3.29,3.35,-0.06,-1.791,70297.16,23376.129
306,600261.SH,20190129,3.28,3.3,3.18,3.28,3.29,-0.01,-0.304,60994.75,19832.883
305,600261.SH,20190130,3.26,3.28,3.12,3.13,3.28,-0.15,-4.5732,97424.93,31115.773
304,600261.SH,20190131,3.13,3.18,3.08,3.1,3.13,-0.03,-0.9585,57021.67,17889.605
303,600261.SH,20190201,3.09,3.18,3.09,3.16,3.1,0.06,1.9355,119077.93,37447.194
302,600261.SH,20190211,3.16,3.2,3.16,3.18,3.16,0.02,0.6329,104158.32,33128.74
301,600261.SH,20190212,3.2,3.31,3.19,3.27,3.18,0.09,2.8302,100603.04,32773.642
300,600261.SH,20190213,3.28,3.37,3.27,3.37,3.27,0.1,3.0581,124731.04,41603.195
299,600261.SH,20190214,3.35,3.37,3.32,3.34,3.37,-0.03,-0.8902,126171.79,42292.041
298,600261.SH,20190215,3.37,3.37,3.34,3.34,3.34,0.0,0.0,86641.0,29092.727
297,600261.SH,20190218,3.35,3.42,3.34,3.42,3.34,0.08,2.3952,146648.62,49606.507
296,600261.SH,20190219,3.43,3.46,3.39,3.44,3.42,0.02,0.5848,99434.75,34129.793
295,600261.SH,20190220,3.43,3.48,3.39,3.42,3.44,-0.02,-0.5814,104489.02,35753.089
294,600261.SH,20190221,3.44,3.5,3.39,3.41,3.42,-0.01,-0.2924,143277.32,49481.649
293,600261.SH,20190222,3.42,3.5,3.37,3.5,3.41,0.09,2.6393,141429.2,48723.414
292,600261.SH,20190225,3.51,3.66,3.49,3.64,3.5,0.14,4.0,309638.96,110737.961
291,600261.SH,20190226,3.76,3.76,3.57,3.62,3.64,-0.02,-0.5495,308178.87,112372.023
290,600261.SH,20190227,3.62,3.67,3.55,3.6,3.62,-0.02,-0.5525,195701.07,70818.648
289,600261.SH,20190228,3.6,3.64,3.52,3.57,3.6,-0.03,-0.8333,160758.84,57606.409
288,600261.SH,20190301,3.59,3.6,3.54,3.59,3.57,0.02,0.5602,160946.71,57420.479
287,600261.SH,20190304,3.61,3.68,3.6,3.62,3.59,0.03,0.8357,283734.98,103245.94
286,600261.SH,20190305,3.62,3.75,3.58,3.74,3.62,0.12,3.3149,287176.51,105597.89
285,600261.SH,20190306,3.77,3.84,3.74,3.83,3.74,0.09,2.4064,332743.5,126154.68
284,600261.SH,20190307,3.84,3.93,3.8,3.9,3.83,0.07,1.8277,320611.0,124016.398
283,600261.SH,20190308,3.84,3.91,3.71,3.72,3.9,-0.18,-4.6154,315836.64,119843.735
282,600261.SH,20190311,3.71,3.85,3.71,3.84,3.72,0.12,3.2258,286389.79,108783.989
281,600261.SH,20190312,3.87,4.0,3.83,3.91,3.84,0.07,1.8229,340832.57,133813.477
280,600261.SH,20190313,3.91,3.92,3.79,3.82,3.91,-0.09,-2.3018,240894.03,92966.713
