,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
325,601111.SH,20190102,7.66,7.67,7.41,7.5,7.64,-0.14,-1.8325,318932.11,238824.742
324,601111.SH,20190103,7.47,7.65,7.38,7.53,7.5,0.03,0.4,348114.21,261229.699
323,601111.SH,20190104,7.4,7.66,7.34,7.62,7.53,0.09,1.1952,388134.35,292245.223
322,601111.SH,20190107,7.61,7.8,7.57,7.78,7.62,0.16,2.0997,460726.54,353898.399
321,601111.SH,20190108,7.75,7.75,7.51,7.59,7.78,-0.19,-2.4422,426113.08,324570.316
320,601111.SH,20190109,7.57,7.78,7.54,7.64,7.59,0.05,0.6588,419774.46,323051.704
319,601111.SH,20190110,7.67,7.84,7.57,7.77,7.64,0.13,1.7016,516351.43,399836.589
318,601111.SH,20190111,7.79,8.19,7.77,8.12,7.77,0.35,4.5045,805477.65,645025.668
317,601111.SH,20190114,8.15,8.15,7.93,7.95,8.12,-0.17,-2.0936,469958.12,376680.08
316,601111.SH,20190115,7.97,8.13,7.95,8.06,7.95,0.11,1.3836,538959.38,434743.024
315,601111.SH,20190116,8.0,8.11,7.93,8.08,8.06,0.02,0.2481,361121.1,289973.965
314,601111.SH,20190117,8.1,8.12,7.97,8.03,8.08,-0.05,-0.6188,309854.24,248744.462
313,601111.SH,20190118,8.01,8.16,8.0,8.13,8.03,0.1,1.2453,446876.94,362289.877
312,601111.SH,20190121,8.15,8.16,7.98,8.03,8.13,-0.1,-1.23,455885.44,367917.732
311,601111.SH,20190122,8.0,8.03,7.89,7.93,8.03,-0.1,-1.2453,268818.0,213774.734
310,601111.SH,20190123,7.93,7.99,7.81,7.95,7.93,0.02,0.2522,321679.42,254294.407
309,601111.SH,20190124,7.98,8.0,7.87,7.95,7.95,0.0,0.0,248701.73,197676.601
308,601111.SH,20190125,7.94,8.08,7.93,8.08,7.95,0.13,1.6352,411327.57,329966.321
307,601111.SH,20190128,8.18,8.35,8.13,8.21,8.08,0.13,1.6089,678900.06,558556.665
306,601111.SH,20190129,8.16,8.24,8.03,8.21,8.21,0.0,0.0,404296.27,330102.655
