,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
2562,600787.SH,20100104,4.6134,4.6658,4.5944,4.5944,4.6134,-0.019000000000000128,-0.4118,87651.38,85241.417
2561,600787.SH,20100105,4.5944,4.6134,4.4849,4.5658,4.5944,-0.02859999999999996,-0.6225,96722.65,92475.247
2560,600787.SH,20100106,4.5706,4.6991,4.5277,4.6515,4.5658,0.08570000000000011,1.877,115923.53,112990.137
2559,600787.SH,20100107,4.6182,4.6658,4.4896,4.5182,4.6515,-0.1333000000000002,-2.8657,112099.9,107875.066
2558,600787.SH,20100108,4.5706,4.6087,4.4754,4.5468,4.5182,0.02859999999999996,0.633,70961.71,67607.324
2557,600787.SH,20100112,4.5944,4.761,4.5611,4.7563,4.5468,0.20950000000000024,4.6076,204916.88,201295.829
2556,600787.SH,20100113,4.6182,4.7515,4.5896,4.6563,4.7563,-0.10000000000000053,-2.1025,170151.34,166883.4
2555,600787.SH,20100114,4.6325,4.7801,4.6277,4.7515,4.6563,0.09520000000000017,2.0445,124164.84,123176.145
2554,600787.SH,20100115,4.7848,4.9038,4.7467,4.8467,4.7515,0.09520000000000017,2.0036,178586.68,181269.074
2553,600787.SH,20100118,4.7848,4.8991,4.7801,4.88,4.8467,0.03329999999999966,0.6871,123849.64,126141.695
2552,600787.SH,20100119,4.88,4.9467,4.7991,4.9324,4.88,0.052400000000000446,1.0738,149746.21,153703.397
2551,600787.SH,20100120,4.9181,4.9229,4.6468,4.6706,4.9324,-0.26180000000000003,-5.3078,157915.54,158129.507
2550,600787.SH,20100121,4.6896,4.7086,4.6087,4.6468,4.6706,-0.023800000000000487,-0.5096,102389.42,100049.728
2549,600787.SH,20100122,4.523,4.5944,4.3897,4.4563,4.6468,-0.1905000000000001,-4.0996,127074.2,119901.084
2548,600787.SH,20100125,4.4515,4.5087,4.3801,4.3849,4.4563,-0.07139999999999969,-1.6022,38764.77,36292.587
2547,600787.SH,20100126,4.4087,4.442,4.2754,4.3182,4.3849,-0.06669999999999998,-1.5211,66644.64,60542.747
2546,600787.SH,20100127,4.3182,4.3754,4.2849,4.2944,4.3182,-0.0237999999999996,-0.5512,36901.48,33547.195
2545,600787.SH,20100128,4.2754,4.3516,4.2611,4.323,4.2944,0.02859999999999996,0.666,33718.62,30492.765
2544,600787.SH,20100129,4.323,4.4182,4.2849,4.3468,4.323,0.0237999999999996,0.5505,48554.33,44504.942
2543,600787.SH,20100201,4.3468,4.3468,4.1802,4.2135,4.3468,-0.1333000000000002,-3.0666,72210.33,64055.84
2542,600787.SH,20100202,4.2373,4.2706,4.1468,4.1516,4.2135,-0.06189999999999962,-1.4691,42213.03,37433.563
2541,600787.SH,20100203,4.1802,4.2373,4.0088,4.223,4.1516,0.07139999999999969,1.7198,43431.59,37831.473
2540,600787.SH,20100204,4.1945,4.3135,4.1802,4.3087,4.223,0.08570000000000011,2.0294,79340.16,71137.069
2539,600787.SH,20100205,4.2278,4.5468,4.1945,4.3897,4.3087,0.0810000000000004,1.8799,142325.42,131800.812
2538,600787.SH,20100208,4.3659,4.4135,4.2802,4.3468,4.3897,-0.04290000000000038,-0.9773,50132.21,45573.78
2537,600787.SH,20100209,4.2992,4.3754,4.2659,4.2944,4.3468,-0.05239999999999956,-1.2055,30262.89,27444.31
2536,600787.SH,20100210,4.3849,4.4277,4.3135,4.3611,4.2944,0.06669999999999998,1.5532,33375.1,30560.522
2535,600787.SH,20100211,4.3706,4.4087,4.3135,4.3182,4.3611,-0.04290000000000038,-0.9837,26690.26,24427.491
2534,600787.SH,20100212,4.3325,4.3801,4.2992,4.3659,4.3182,0.047699999999999854,1.1046,24488.78,22379.941
2533,600787.SH,20100222,4.3706,4.4277,4.3135,4.3611,4.3659,-0.004799999999999471,-0.1099,47826.37,43943.571
2532,600787.SH,20100223,4.3611,4.3659,4.2754,4.342,4.3611,-0.019100000000000783,-0.438,43779.37,39730.814
2531,600787.SH,20100224,4.323,4.4373,4.304,4.4325,4.342,0.09050000000000047,2.0843,54677.3,50355.442
2530,600787.SH,20100225,4.4325,4.5134,4.4039,4.4944,4.4325,0.06189999999999962,1.3965,85730.74,80680.369
