,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
2556,600889.SH,20100104,7.8705,7.9509,7.79,7.798,7.8705,-0.07249999999999979,-0.9212,34586.14,33819.539
2555,600889.SH,20100105,7.8302,7.9027,7.6049,7.8383,7.798,0.040300000000000225,0.5168,41999.89,40438.455
2554,600889.SH,20100106,7.8383,7.9188,7.7498,7.7739,7.8383,-0.06440000000000001,-0.8216,42173.89,41030.34
2553,600889.SH,20100107,7.7256,7.798,7.5325,7.6049,7.7739,-0.16900000000000048,-2.1739,42803.7,40741.639
2552,600889.SH,20100108,7.5486,7.6854,7.5244,7.6612,7.6049,0.05630000000000024,0.7403,31788.54,30004.719
2551,600889.SH,20100111,7.6773,7.7095,7.5486,7.6049,7.6612,-0.05630000000000024,-0.7349,31031.34,29278.146
2550,600889.SH,20100112,7.621,7.8705,7.5486,7.8544,7.6049,0.24950000000000028,3.2808,49736.31,47800.309
2549,600889.SH,20100113,7.6854,8.128,7.6532,8.0395,7.8544,0.18510000000000026,2.3566,125482.91,124544.711
2548,600889.SH,20100114,8.0717,8.1682,7.959,8.1119,8.0395,0.07240000000000002,0.9006,87214.0,87503.454
2547,600889.SH,20100115,8.1119,8.1602,8.0153,8.0797,8.1119,-0.03219999999999956,-0.3969,60084.85,60194.877
2546,600889.SH,20100118,8.0636,8.3694,8.0636,8.3533,8.0797,0.27360000000000007,3.3863,104043.62,106868.478
2545,600889.SH,20100119,8.3453,8.5465,8.1602,8.4901,8.3533,0.13679999999999914,1.6377,171038.5,178635.533
2544,600889.SH,20100120,8.4982,8.643,8.2085,8.2165,8.4901,-0.27360000000000007,-3.2226,149645.22,156890.293
2543,600889.SH,20100121,8.1763,8.2568,8.0234,8.128,8.2165,-0.0884999999999998,-1.0771,54931.32,55459.921
2542,600889.SH,20100122,7.9992,8.5867,7.9188,8.4901,8.128,0.36209999999999987,4.455,107925.72,110926.026
2541,600889.SH,20100125,8.5062,8.7718,8.2487,8.2648,8.4901,-0.22530000000000072,-2.6537,153722.04,163238.029
2540,600889.SH,20100126,8.2889,8.2889,7.6049,7.7417,8.2648,-0.5230999999999995,-6.3293,77045.91,75935.194
2539,600889.SH,20100127,7.7015,7.8222,7.5808,7.613,7.7417,-0.12869999999999937,-1.6624,35755.29,34207.996
2538,600889.SH,20100128,7.621,7.6693,7.4842,7.613,7.613,0.0,0.0,35847.11,33780.658
2537,600889.SH,20100129,7.613,7.7659,7.5325,7.6854,7.613,0.07239999999999913,0.951,34274.97,32761.896
2536,600889.SH,20100201,7.6451,7.6612,7.4842,7.5486,7.6854,-0.13679999999999914,-1.78,24654.22,23115.136
2535,600889.SH,20100202,7.5486,7.6773,7.4359,7.4681,7.5486,-0.08050000000000068,-1.0664,31455.69,29590.288
2534,600889.SH,20100203,7.5244,7.5727,7.3232,7.5566,7.4681,0.08850000000000069,1.185,60968.8,56341.381
2533,600889.SH,20100204,7.5325,7.7015,7.444,7.6451,7.5566,0.0884999999999998,1.1712,38953.82,36879.607
2532,600889.SH,20100205,7.444,7.5486,7.3796,7.4198,7.6451,-0.22529999999999983,-2.947,36011.91,33285.703
2531,600889.SH,20100208,7.444,7.5405,7.3313,7.4842,7.4198,0.06440000000000001,0.8679,20757.89,19242.209
2530,600889.SH,20100209,7.444,7.5244,7.3796,7.4279,7.4842,-0.05630000000000024,-0.7523,17450.15,16127.2
2529,600889.SH,20100210,7.4922,7.5244,7.4118,7.5164,7.4279,0.0884999999999998,1.1915,19294.83,17920.918
2528,600889.SH,20100211,7.5164,7.5969,7.4842,7.5727,7.5164,0.05630000000000024,0.749,19806.77,18563.06
2527,600889.SH,20100212,7.6049,7.629,7.5486,7.621,7.5727,0.04830000000000023,0.6378,17567.58,16578.68
2526,600889.SH,20100222,7.6049,7.6371,7.5325,7.5808,7.621,-0.04020000000000046,-0.5275,23351.98,22043.507
2525,600889.SH,20100223,7.5647,7.629,7.4118,7.629,7.5808,0.048199999999999577,0.6358,29412.85,27527.319
2524,600889.SH,20100224,7.5647,7.8463,7.5244,7.8222,7.629,0.19320000000000004,2.5324,45033.33,43265.845
2523,600889.SH,20100225,8.0153,8.1119,7.8785,7.9831,7.8222,0.1609000000000007,2.057,80064.71,79749.357
2522,600889.SH,20100226,7.8866,8.0958,7.8061,7.9751,7.9831,-0.008000000000000007,-0.1002,47078.45,46511.662
2521,600889.SH,20100301,7.9831,8.1199,7.9831,8.0475,7.9751,0.07239999999999913,0.9078,49410.89,49417.332
2520,600889.SH,20100302,8.0475,8.1682,7.9509,8.1602,8.0475,0.11270000000000024,1.4004,56353.61,56276.386
2519,600889.SH,20100303,8.1602,8.2165,8.128,8.1602,8.1602,0.0,0.0,59806.07,60742.474
2518,600889.SH,20100304,8.1763,8.1924,7.7095,7.7417,8.1602,-0.41849999999999987,-5.1286,69218.32,68327.23
2517,600889.SH,20100305,7.7176,7.8383,7.7015,7.7659,7.7417,0.024200000000000443,0.3126,31530.99,30435.655
2516,600889.SH,20100308,7.7659,7.8624,7.7659,7.798,7.7659,0.032099999999999795,0.4133,22431.04,21782.37
2515,600889.SH,20100309,7.7819,7.9751,7.7578,7.8866,7.798,0.08859999999999957,1.1362,36836.88,36157.155
2514,600889.SH,20100310,7.9429,7.9429,7.6854,7.7337,7.8866,-0.1528999999999998,-1.9387,27770.42,26861.315
2513,600889.SH,20100311,7.7659,7.79,7.6371,7.7498,7.7337,0.01609999999999978,0.2082,22441.08,21563.02
2512,600889.SH,20100312,7.7578,7.79,7.5486,7.5566,7.7498,-0.19319999999999915,-2.493,25618.28,24418.154
2511,600889.SH,20100315,7.5566,7.5969,7.4198,7.4922,7.5566,-0.06440000000000001,-0.8522,19133.9,17764.172
2510,600889.SH,20100316,7.4922,7.5888,7.4842,7.5808,7.4922,0.08859999999999957,1.1826,15346.84,14345.255
2509,600889.SH,20100317,7.6451,7.7819,7.5647,7.7578,7.5808,0.1769999999999996,2.3348,22498.51,21489.261
2508,600889.SH,20100318,7.7498,7.79,7.6612,7.7095,7.7578,-0.04829999999999934,-0.6226,22772.71,21864.876
2507,600889.SH,20100319,7.7337,7.8222,7.7015,7.8141,7.7095,0.10459999999999958,1.3568,27397.2,26449.301
2506,600889.SH,20100322,7.8302,7.9107,7.7659,7.9107,7.8141,0.09660000000000046,1.2362,33092.5,32267.264
2505,600889.SH,20100323,7.9268,7.9509,7.7659,7.7739,7.9107,-0.13680000000000003,-1.7293,25942.79,25234.041
2504,600889.SH,20100324,7.7819,8.1199,7.7739,7.967,7.7739,0.19309999999999938,2.484,72799.56,72099.186
2503,600889.SH,20100325,7.8785,7.9429,7.7417,7.79,7.967,-0.1769999999999996,-2.2217,38474.86,37430.055
2502,600889.SH,20100326,7.798,8.0636,7.6934,7.959,7.79,0.1689999999999996,2.1694,42476.24,41678.004
2501,600889.SH,20100329,7.9751,8.0314,7.9027,7.9751,7.959,0.01610000000000067,0.2023,42307.34,41900.64
2500,600889.SH,20100330,7.9751,8.2085,7.959,8.0958,7.9751,0.12070000000000025,1.5135,78593.2,79274.681
